DateTime,StationName,CO (mg/m3),NO (ug/m3),Temperature 2m (DegC),NO2 (ug/m3)
3/03/2020 4:00:00 AM,Riccarton Road,0.2938333,13.0150003,16.0833340,31.4166660
3/03/2020 5:00:00 AM,Riccarton Road,0.2755000,18.7483330,16.5333328,28.9033337
3/03/2020 6:00:00 AM,Riccarton Road,0.3030000,62.1500015,17.1499996,34.2066650
3/03/2020 7:00:00 AM,Riccarton Road,"",104.1616669,18.8999996,50.0733337
3/03/2020 8:00:00 AM,Riccarton Road,"",119.0066681,25.7166672,54.5566673
3/03/2020 9:00:00 AM,Riccarton Road,"",107.5950012,27.7833328,45.6783333
3/03/2020 10:00:00 AM,Riccarton Road,"",84.9633331,28.0499992,47.3383331
3/03/2020 11:00:00 AM,Riccarton Road,0.4711667,66.7350006,29.6000004,33.8400002
3/03/2020 12:00:00 PM,Riccarton Road,0.2766667,48.1650009,29.1499996,29.0450001
3/03/2020 1:00:00 PM,Riccarton Road,0.2081667,26.4783325,29.0166664,20.8466663
3/03/2020 2:00:00 PM,Riccarton Road,0.2348333,32.4449997,29.2333336,21.4750004
3/03/2020 3:00:00 PM,Riccarton Road,0.2676667,38.2383347,28.0833340,23.6883335
3/03/2020 4:00:00 PM,Riccarton Road,0.3358333,43.2799988,24.7666664,26.0450001
3/03/2020 5:00:00 PM,Riccarton Road,0.7056667,70.8700027,21.3666668,30.9333324
3/03/2020 6:00:00 PM,Riccarton Road,0.9430000,94.9216690,21.4166660,36.2016678
3/03/2020 7:00:00 PM,Riccarton Road,0.8571666,77.9683304,21.5000000,44.8600006
3/03/2020 8:00:00 PM,Riccarton Road,0.5801666,65.0766678,21.0833340,36.0449982
3/03/2020 9:00:00 PM,Riccarton Road,0.5183333,63.1816673,21.1333332,32.9949989
3/03/2020 10:00:00 PM,Riccarton Road,0.2160000,25.5949993,19.0166664,17.9033337
3/03/2020 11:00:00 PM,Riccarton Road,0.0881667,4.2100000,15.8666668,4.8299999
4/03/2020 12:00:00 AM,Riccarton Road,0.0690000,1.0050000,15.8500004,3.2633333
4/03/2020 1:00:00 AM,Riccarton Road,0.0455000,3.7083333,15.3000002,5.2616668
4/03/2020 2:00:00 AM,Riccarton Road,"",0.7133333,14.2833338,1.9416667
4/03/2020 3:00:00 AM,Riccarton Road,0.0560000,"",13.8000002,""
4/03/2020 4:00:00 AM,Riccarton Road,0.0485000,0.4800000,13.1999998,2.2283332
4/03/2020 5:00:00 AM,Riccarton Road,0.0943333,6.9983335,12.6000004,6.8899999
4/03/2020 6:00:00 AM,Riccarton Road,0.1036667,24.3616657,12.1666670,19.3400002
4/03/2020 7:00:00 AM,Riccarton Road,0.1113333,19.6183338,11.8166666,17.6900005
4/03/2020 8:00:00 AM,Riccarton Road,0.1438333,28.0966663,12.1166668,23.4983330
4/03/2020 9:00:00 AM,Riccarton Road,0.0936667,15.6766663,12.1833334,16.1783333
4/03/2020 10:00:00 AM,Riccarton Road,0.0621667,13.3699999,12.3833332,11.8750000
4/03/2020 11:00:00 AM,Riccarton Road,0.0781667,19.2466660,13.6999998,12.6199999
4/03/2020 12:00:00 PM,Riccarton Road,0.1036667,15.0333338,15.1000004,13.4483337
4/03/2020 1:00:00 PM,Riccarton Road,0.0768333,13.5749998,15.3500004,12.3466663
4/03/2020 2:00:00 PM,Riccarton Road,0.0825000,15.1716671,15.6166668,11.9083338
4/03/2020 3:00:00 PM,Riccarton Road,0.0658333,14.4633331,15.0833330,9.3733330
4/03/2020 4:00:00 PM,Riccarton Road,0.0856667,12.2083330,14.8833332,9.2783337
4/03/2020 5:00:00 PM,Riccarton Road,0.0990000,15.0416670,14.1499996,11.6783333
4/03/2020 6:00:00 PM,Riccarton Road,0.1623333,25.3616657,14.0500002,17.2816658
4/03/2020 7:00:00 PM,Riccarton Road,0.1235000,16.2733326,13.5333338,16.2033329
4/03/2020 8:00:00 PM,Riccarton Road,0.0971667,12.9200001,12.8833332,15.1583338
4/03/2020 9:00:00 PM,Riccarton Road,0.2351667,30.8783340,13.0000000,22.6383343
4/03/2020 10:00:00 PM,Riccarton Road,0.1683333,21.9316673,12.8999996,25.2016659
4/03/2020 11:00:00 PM,Riccarton Road,0.2128333,16.9599991,12.1833334,18.1216660
5/03/2020 12:00:00 AM,Riccarton Road,0.0980000,3.4933333,10.1499996,14.4150000
5/03/2020 1:00:00 AM,Riccarton Road,0.1446667,7.0016665,9.2166662,22.0816669
5/03/2020 2:00:00 AM,Riccarton Road,"",9.2849998,8.4499998,21.7700005
5/03/2020 3:00:00 AM,Riccarton Road,0.1676667,"",7.9333334,""
5/03/2020 4:00:00 AM,Riccarton Road,0.2293333,30.3616657,7.5666666,22.3183327
5/03/2020 5:00:00 AM,Riccarton Road,0.1400000,12.9083338,7.0999999,19.4300003
5/03/2020 6:00:00 AM,Riccarton Road,0.2390000,34.7416649,6.6333332,16.4866657
5/03/2020 7:00:00 AM,Riccarton Road,0.3570000,74.1366653,7.1500001,21.9866657
5/03/2020 8:00:00 AM,Riccarton Road,0.5105000,90.6083298,14.7666664,33.1583328
5/03/2020 9:00:00 AM,Riccarton Road,0.9616666,107.8949966,17.8500004,45.4700012
5/03/2020 10:00:00 AM,Riccarton Road,0.9433333,95.5350037,14.9499998,43.6416664
5/03/2020 11:00:00 AM,Riccarton Road,0.2806667,67.1783371,15.5500002,31.7616673
5/03/2020 12:00:00 PM,Riccarton Road,0.2911667,56.2316666,16.0333328,32.3816681
5/03/2020 1:00:00 PM,Riccarton Road,0.2523333,61.4850006,16.3833332,32.5716667
5/03/2020 2:00:00 PM,Riccarton Road,0.2201667,54.7966652,16.7666664,29.3899994
5/03/2020 3:00:00 PM,Riccarton Road,0.2178333,64.7616653,16.1166668,33.1199989
5/03/2020 4:00:00 PM,Riccarton Road,0.2296667,49.9550018,15.8500004,28.9816666
5/03/2020 5:00:00 PM,Riccarton Road,0.2926667,56.6883316,15.3500004,31.3999996
5/03/2020 6:00:00 PM,Riccarton Road,0.2388333,46.8966675,14.8333330,30.2183342
5/03/2020 7:00:00 PM,Riccarton Road,0.2688333,37.6683350,14.1666670,25.2966671
5/03/2020 8:00:00 PM,Riccarton Road,0.4370000,31.8549995,13.3999996,25.7333336
5/03/2020 9:00:00 PM,Riccarton Road,0.2550000,35.2449989,13.0333338,28.1866665
5/03/2020 10:00:00 PM,Riccarton Road,0.2853333,55.7683334,12.8000002,38.7033348
5/03/2020 11:00:00 PM,Riccarton Road,0.2988333,44.1749992,12.6000004,36.2116661
6/03/2020 12:00:00 AM,Riccarton Road,0.1405000,29.5783329,12.1499996,28.2683334
6/03/2020 1:00:00 AM,Riccarton Road,0.0553333,10.6333332,11.0666666,13.9250002
6/03/2020 2:00:00 AM,Riccarton Road,"",44.9249992,10.0000000,39.9333344
6/03/2020 3:00:00 AM,Riccarton Road,"","",9.4499998,""
6/03/2020 4:00:00 AM,Riccarton Road,0.0436667,6.1050000,9.0166664,11.3999996
6/03/2020 5:00:00 AM,Riccarton Road,0.0396667,33.3699989,8.7666664,26.0483341
6/03/2020 6:00:00 AM,Riccarton Road,0.2910000,72.4400024,8.3833332,39.3183327
6/03/2020 7:00:00 AM,Riccarton Road,0.5201667,134.2866669,9.2333336,48.9099998
6/03/2020 8:00:00 AM,Riccarton Road,0.4251667,145.5733337,15.5833330,50.5716667
6/03/2020 9:00:00 AM,Riccarton Road,0.3013333,98.2233353,17.2833328,41.8416672
6/03/2020 10:00:00 AM,Riccarton Road,0.3190000,81.1583328,15.8500004,36.4466667
6/03/2020 11:00:00 AM,Riccarton Road,0.2528333,60.2783318,"",30.2116661
6/03/2020 12:00:00 PM,Riccarton Road,0.2446667,71.5316696,17.2999992,38.4433327
6/03/2020 1:00:00 PM,Riccarton Road,0.2366667,41.7683334,17.7500000,27.6083336
6/03/2020 2:00:00 PM,Riccarton Road,0.2478333,53.0233345,18.0166664,28.8183327
6/03/2020 3:00:00 PM,Riccarton Road,0.1903333,43.9566650,17.6499996,27.8500004
6/03/2020 4:00:00 PM,Riccarton Road,0.2138333,43.6100006,17.5333328,24.0783329
6/03/2020 5:00:00 PM,Riccarton Road,0.2436667,43.5066681,17.1166668,27.7333336
6/03/2020 6:00:00 PM,Riccarton Road,0.2020000,34.6500015,16.4166660,22.9266663
6/03/2020 7:00:00 PM,Riccarton Road,0.2486667,28.7133331,15.6999998,18.4283333
6/03/2020 8:00:00 PM,Riccarton Road,0.2620000,21.4316673,15.3999996,18.2683334
6/03/2020 9:00:00 PM,Riccarton Road,0.2203333,20.4566669,15.2500000,13.6033335
6/03/2020 10:00:00 PM,Riccarton Road,0.1455000,17.7766666,15.1333332,13.4750004
6/03/2020 11:00:00 PM,Riccarton Road,0.1098333,11.0033331,15.1000004,9.3766670
7/03/2020 12:00:00 AM,Riccarton Road,0.0956667,2.9466667,15.1000004,3.3299999
7/03/2020 1:00:00 AM,Riccarton Road,0.0545000,0.7100000,14.9499998,0.8250000
7/03/2020 2:00:00 AM,Riccarton Road,"",1.1216667,14.7666664,0.8550000
7/03/2020 3:00:00 AM,Riccarton Road,0.0375000,"",14.6000004,""
7/03/2020 4:00:00 AM,Riccarton Road,0.0376667,0.5533333,14.4166670,0.2766667
7/03/2020 5:00:00 AM,Riccarton Road,0.0473333,0.5883333,14.1499996,1.0433333
7/03/2020 6:00:00 AM,Riccarton Road,0.0786667,10.0833330,14.0000000,8.6316671
7/03/2020 7:00:00 AM,Riccarton Road,0.1348333,24.6033325,14.3333330,15.3850002
7/03/2020 8:00:00 AM,Riccarton Road,0.1625000,22.7766666,16.6833324,15.5583334
7/03/2020 9:00:00 AM,Riccarton Road,0.3010000,30.0349998,17.4666672,15.5150003
7/03/2020 10:00:00 AM,Riccarton Road,0.2263333,36.8166656,17.8500004,23.2866669
7/03/2020 11:00:00 AM,Riccarton Road,0.3185000,43.4199982,18.9333324,23.6749992
7/03/2020 12:00:00 PM,Riccarton Road,0.2993333,44.0849991,19.6666660,25.5799999
7/03/2020 1:00:00 PM,Riccarton Road,0.2421667,39.2033348,19.3999996,23.2099991
7/03/2020 2:00:00 PM,Riccarton Road,0.2835000,40.2649994,20.0000000,23.8700008
7/03/2020 3:00:00 PM,Riccarton Road,0.3081667,45.0916672,20.0166664,27.2733326
7/03/2020 4:00:00 PM,Riccarton Road,0.3143333,34.8833351,19.0833340,23.3883343
7/03/2020 5:00:00 PM,Riccarton Road,0.3761667,35.2200012,18.4333324,25.4333324
7/03/2020 6:00:00 PM,Riccarton Road,0.3323333,31.0183334,17.4500008,27.1466675
7/03/2020 7:00:00 PM,Riccarton Road,0.3186667,18.1033325,16.9500008,18.3266659
7/03/2020 8:00:00 PM,Riccarton Road,0.2051667,17.1683331,16.3500004,17.8316669
7/03/2020 9:00:00 PM,Riccarton Road,0.1971667,26.7116661,16.2999992,23.3099995
7/03/2020 10:00:00 PM,Riccarton Road,0.2875000,21.8083324,16.0333328,21.1683331
7/03/2020 11:00:00 PM,Riccarton Road,0.1786667,15.8366671,15.9333334,17.3833332
8/03/2020 12:00:00 AM,Riccarton Road,0.1483333,5.7950001,16.0000000,10.8716669
8/03/2020 1:00:00 AM,Riccarton Road,0.1301667,2.0316668,15.8000002,5.3333335
8/03/2020 2:00:00 AM,Riccarton Road,"",1.6116667,15.1999998,4.0783334
8/03/2020 3:00:00 AM,Riccarton Road,0.1055000,"",14.3000002,""
8/03/2020 4:00:00 AM,Riccarton Road,0.1060000,4.1483335,13.2333336,6.7199998
8/03/2020 5:00:00 AM,Riccarton Road,0.0941667,2.2533333,13.0000000,7.7383332
8/03/2020 6:00:00 AM,Riccarton Road,0.1511667,7.8933334,13.1499996,17.0483341
8/03/2020 7:00:00 AM,Riccarton Road,0.1236667,14.6433334,14.1833334,18.4766674
8/03/2020 8:00:00 AM,Riccarton Road,0.1320000,11.2216663,15.0500002,14.2849998
8/03/2020 9:00:00 AM,Riccarton Road,0.1508333,7.4783335,16.4500008,10.5216665
8/03/2020 10:00:00 AM,Riccarton Road,0.1958333,9.9066668,18.3333340,10.8416662
8/03/2020 11:00:00 AM,Riccarton Road,0.2470000,14.6716671,19.6000004,14.9899998
8/03/2020 12:00:00 PM,Riccarton Road,0.2166667,12.3249998,20.3500004,14.5950003
8/03/2020 1:00:00 PM,Riccarton Road,0.2153333,15.8299999,20.5666676,15.6450005
8/03/2020 2:00:00 PM,Riccarton Road,0.5366667,20.6416664,20.7999992,20.9733334
8/03/2020 3:00:00 PM,Riccarton Road,0.3326667,16.7783337,20.1666660,20.5949993
8/03/2020 4:00:00 PM,Riccarton Road,0.4373333,39.5133324,18.7333336,32.5116653
8/03/2020 5:00:00 PM,Riccarton Road,0.4025000,34.8250008,17.2166672,27.7033329
8/03/2020 6:00:00 PM,Riccarton Road,0.3153333,23.1666660,16.6166668,24.6433334
8/03/2020 7:00:00 PM,Riccarton Road,0.2643333,21.7350006,16.1333332,24.3416672
8/03/2020 8:00:00 PM,Riccarton Road,0.3116667,27.1916676,15.8500004,27.5566673
8/03/2020 9:00:00 PM,Riccarton Road,0.2848333,18.2166672,15.5333338,23.9066658
8/03/2020 10:00:00 PM,Riccarton Road,0.1730000,17.3600006,15.8333330,24.0149994
8/03/2020 11:00:00 PM,Riccarton Road,0.1598333,4.5716667,15.9333334,10.1033335
9/03/2020 12:00:00 AM,Riccarton Road,0.0905000,1.3966666,16.1000004,5.4866667
9/03/2020 1:00:00 AM,Riccarton Road,0.0806667,0.7850000,16.0333328,4.6466665
9/03/2020 2:00:00 AM,Riccarton Road,"",0.7716666,15.8166666,5.4216666
9/03/2020 3:00:00 AM,Riccarton Road,0.0711667,"",15.6833334,""
9/03/2020 4:00:00 AM,Riccarton Road,0.0711667,4.2350001,15.8000002,7.5266666
9/03/2020 5:00:00 AM,Riccarton Road,0.1581667,73.8249969,15.8500004,51.6016655
9/03/2020 6:00:00 AM,Riccarton Road,0.2050000,24.7783337,15.6666670,27.2000008
9/03/2020 7:00:00 AM,Riccarton Road,0.4006667,88.3966675,16.5166664,45.7516670
9/03/2020 8:00:00 AM,Riccarton Road,0.4193333,96.8483353,17.4666672,45.4949989
9/03/2020 9:00:00 AM,Riccarton Road,0.5480000,104.7099991,18.6499996,44.2933350
9/03/2020 10:00:00 AM,Riccarton Road,0.4251667,84.2816696,20.9166660,47.5233345
9/03/2020 11:00:00 AM,Riccarton Road,0.4495000,90.6166687,22.1499996,47.0283318
9/03/2020 12:00:00 PM,Riccarton Road,"",92.7249985,23.2333336,46.7716675
9/03/2020 1:00:00 PM,Riccarton Road,0.4406000,86.8683319,24.3666668,47.2500000
9/03/2020 2:00:00 PM,Riccarton Road,0.5261667,75.6133347,26.6666660,53.7949982
9/03/2020 3:00:00 PM,Riccarton Road,0.3063333,70.5933304,27.4333324,43.9683342
9/03/2020 4:00:00 PM,Riccarton Road,0.2433333,46.8149986,26.8666668,34.6666679
9/03/2020 5:00:00 PM,Riccarton Road,0.2233333,43.8866653,25.8333340,31.1350002
9/03/2020 6:00:00 PM,Riccarton Road,0.2433333,44.4883347,24.6166668,33.7599983
9/03/2020 7:00:00 PM,Riccarton Road,0.1981667,29.1516666,23.2166672,28.1200008
9/03/2020 8:00:00 PM,Riccarton Road,0.2410000,30.3816662,22.2666664,22.5799999
9/03/2020 9:00:00 PM,Riccarton Road,0.1171667,18.1033325,21.1499996,20.5400009
9/03/2020 10:00:00 PM,Riccarton Road,0.1438333,24.7366657,20.1666660,22.6800003
9/03/2020 11:00:00 PM,Riccarton Road,0.0585000,8.4833336,19.2833328,13.8316669
10/03/2020 12:00:00 AM,Riccarton Road,0.0893333,55.6349983,18.2166672,29.0833340
10/03/2020 1:00:00 AM,Riccarton Road,0.2543333,17.0799999,17.7166672,16.0599995
10/03/2020 2:00:00 AM,Riccarton Road,"",7.1366668,15.6166668,11.0850000
10/03/2020 3:00:00 AM,Riccarton Road,0.0986667,"",14.9499998,""
10/03/2020 4:00:00 AM,Riccarton Road,0.1228333,1.3683333,14.7166662,6.5666666
10/03/2020 5:00:00 AM,Riccarton Road,0.0736667,1.6166667,14.1499996,6.6650000
10/03/2020 6:00:00 AM,Riccarton Road,0.1221667,5.4450002,14.0833330,10.0133333
10/03/2020 7:00:00 AM,Riccarton Road,0.1216667,11.1083336,14.2333336,15.7700005
10/03/2020 8:00:00 AM,Riccarton Road,0.1418333,15.2266665,13.8833332,18.4516659
10/03/2020 9:00:00 AM,Riccarton Road,0.1710000,17.4200001,14.0000000,19.5750008
10/03/2020 10:00:00 AM,Riccarton Road,0.1458333,18.3700008,14.1333332,14.5316668
10/03/2020 11:00:00 AM,Riccarton Road,0.1540000,19.7616673,14.3666668,16.7999992
10/03/2020 12:00:00 PM,Riccarton Road,0.1820000,15.2933331,15.2833338,12.4266663
10/03/2020 1:00:00 PM,Riccarton Road,0.1768333,16.0650005,16.1499996,11.9966669
10/03/2020 2:00:00 PM,Riccarton Road,0.1813333,22.0349998,16.4333324,16.0333328
10/03/2020 3:00:00 PM,Riccarton Road,0.1856667,23.1483326,16.9500008,15.9549999
10/03/2020 4:00:00 PM,Riccarton Road,0.1663333,20.4400005,16.7833328,15.5349998
10/03/2020 5:00:00 PM,Riccarton Road,0.1993333,23.7266674,15.3000002,17.3449993
10/03/2020 6:00:00 PM,Riccarton Road,0.1996667,23.3750000,14.5833330,19.0650005
10/03/2020 7:00:00 PM,Riccarton Road,0.1698333,15.5950003,14.2666664,13.0366669
10/03/2020 8:00:00 PM,Riccarton Road,0.1528333,15.6149998,13.7333336,14.6566668
10/03/2020 9:00:00 PM,Riccarton Road,0.1273333,9.7900000,12.6666670,12.2700005
10/03/2020 10:00:00 PM,Riccarton Road,0.0875000,8.1766663,12.2833338,13.7233334
10/03/2020 11:00:00 PM,Riccarton Road,0.0631667,5.1116667,11.9499998,11.8733330
11/03/2020 12:00:00 AM,Riccarton Road,0.0775000,2.2733333,11.8833332,7.6100001
11/03/2020 1:00:00 AM,Riccarton Road,0.0433333,0.8100000,11.8833332,3.7916667
11/03/2020 2:00:00 AM,Riccarton Road,"",0.6250000,12.0166664,4.9933333
11/03/2020 3:00:00 AM,Riccarton Road,0.0268333,"",11.7333336,""
11/03/2020 4:00:00 AM,Riccarton Road,0.0301667,2.0416667,11.5833330,8.6783333
11/03/2020 5:00:00 AM,Riccarton Road,0.0431667,3.2550001,11.5166664,14.9949999
11/03/2020 6:00:00 AM,Riccarton Road,0.1356667,16.1466675,11.5666666,22.7966671
11/03/2020 7:00:00 AM,Riccarton Road,0.1538333,28.0650005,11.4166670,25.9916668
11/03/2020 8:00:00 AM,Riccarton Road,0.1523333,42.9283333,11.8000002,30.1266670
11/03/2020 9:00:00 AM,Riccarton Road,0.1763333,26.3983326,11.4666662,23.8833332
11/03/2020 10:00:00 AM,Riccarton Road,0.1751667,25.8766670,12.0166664,21.4816666
11/03/2020 11:00:00 AM,Riccarton Road,0.1463333,21.8600006,12.9166670,18.6766663
11/03/2020 12:00:00 PM,Riccarton Road,0.1291667,21.5016670,13.4666662,17.8716660
11/03/2020 1:00:00 PM,Riccarton Road,0.1145000,19.7333336,13.6499996,17.4816666
11/03/2020 2:00:00 PM,Riccarton Road,0.1673333,22.1016674,13.9333334,18.6866665
11/03/2020 3:00:00 PM,Riccarton Road,0.1280000,25.4249992,13.7500000,19.6783333
11/03/2020 4:00:00 PM,Riccarton Road,0.1498333,20.4233341,13.8999996,19.4533329
11/03/2020 5:00:00 PM,Riccarton Road,0.1508333,25.6716671,13.4833336,19.5733337
11/03/2020 6:00:00 PM,Riccarton Road,0.1383333,19.6333332,13.1000004,17.3716660
11/03/2020 7:00:00 PM,Riccarton Road,0.1715000,17.6633339,12.5333338,16.7133331
11/03/2020 8:00:00 PM,Riccarton Road,0.1930000,25.0916672,12.1833334,26.9933338
11/03/2020 9:00:00 PM,Riccarton Road,0.1908333,25.2283325,12.0333338,28.3083324
11/03/2020 10:00:00 PM,Riccarton Road,0.1458333,17.5100002,11.9499998,23.4033337
11/03/2020 11:00:00 PM,Riccarton Road,0.1328333,12.6933336,12.0000000,20.2266674
12/03/2020 12:00:00 AM,Riccarton Road,0.0796667,2.4866667,11.8999996,9.9483337
12/03/2020 1:00:00 AM,Riccarton Road,0.0488333,1.5583333,11.7666664,9.4866667
12/03/2020 2:00:00 AM,Riccarton Road,"",1.8099999,11.6999998,9.6566668
12/03/2020 3:00:00 AM,Riccarton Road,0.0465000,"",11.6999998,""
12/03/2020 4:00:00 AM,Riccarton Road,0.0600000,3.0816667,11.5666666,9.3416662
12/03/2020 5:00:00 AM,Riccarton Road,0.0610000,2.4949999,11.4499998,9.5583334
12/03/2020 6:00:00 AM,Riccarton Road,0.1538333,32.9383316,11.4499998,25.2350006
12/03/2020 7:00:00 AM,Riccarton Road,0.3385000,79.5266647,11.4666662,42.5533333
12/03/2020 8:00:00 AM,Riccarton Road,0.4525000,95.1250000,11.9666662,43.8416672
12/03/2020 9:00:00 AM,Riccarton Road,0.3231667,62.3433342,12.6499996,41.3216667
12/03/2020 10:00:00 AM,Riccarton Road,0.3650000,60.3650017,14.5666666,40.3766670
12/03/2020 11:00:00 AM,Riccarton Road,0.3598333,35.7266655,16.2666664,31.2033329
12/03/2020 12:00:00 PM,Riccarton Road,0.3911667,30.7266674,15.8500004,26.5650005
12/03/2020 1:00:00 PM,Riccarton Road,0.1940000,24.0599995,16.0499992,21.9183331
12/03/2020 2:00:00 PM,Riccarton Road,0.1621667,29.5966663,17.9500008,28.5499992
12/03/2020 3:00:00 PM,Riccarton Road,0.2163333,38.3183327,18.2666664,30.6949997
12/03/2020 4:00:00 PM,Riccarton Road,0.3311667,55.4933319,17.1833324,39.5299988
12/03/2020 5:00:00 PM,Riccarton Road,0.3631667,63.7766685,16.0499992,48.6283340
12/03/2020 6:00:00 PM,Riccarton Road,0.3750000,50.6483345,15.2333336,35.7633324
12/03/2020 7:00:00 PM,Riccarton Road,0.3680000,46.7416649,14.2333336,31.7133331
12/03/2020 8:00:00 PM,Riccarton Road,0.3365000,37.3333321,13.5333338,29.2399998
12/03/2020 9:00:00 PM,Riccarton Road,0.4125000,49.2133331,13.1000004,32.4483337
12/03/2020 10:00:00 PM,Riccarton Road,0.3053333,40.4866676,13.2833338,33.8633347
12/03/2020 11:00:00 PM,Riccarton Road,0.2088333,17.0750008,13.2833338,22.8549995
13/03/2020 12:00:00 AM,Riccarton Road,0.1498333,7.1750002,12.8166666,13.7566671
13/03/2020 1:00:00 AM,Riccarton Road,0.0798333,1.5100000,12.0833330,9.9583330
13/03/2020 2:00:00 AM,Riccarton Road,"",0.8666667,12.2333336,10.4633331
13/03/2020 3:00:00 AM,Riccarton Road,0.0988333,"",12.3166666,""
13/03/2020 4:00:00 AM,Riccarton Road,0.0973333,8.2533331,12.1999998,19.7933331
13/03/2020 5:00:00 AM,Riccarton Road,0.1185000,11.9700003,12.1833334,23.7183342
13/03/2020 6:00:00 AM,Riccarton Road,0.2731667,80.9749985,12.3500004,50.3283348
13/03/2020 7:00:00 AM,Riccarton Road,0.3916667,107.1966629,12.5333338,47.9583321
13/03/2020 8:00:00 AM,Riccarton Road,0.5536667,134.8849945,13.0833330,48.8600006
13/03/2020 9:00:00 AM,Riccarton Road,0.4513333,113.5166702,13.9499998,45.1233330
13/03/2020 10:00:00 AM,Riccarton Road,0.3406667,64.8566666,14.9666662,34.2150002
13/03/2020 11:00:00 AM,Riccarton Road,0.2365000,59.4616661,15.2833338,34.8133316
13/03/2020 12:00:00 PM,Riccarton Road,0.2511667,54.7283325,16.2166672,33.0099983
13/03/2020 1:00:00 PM,Riccarton Road,0.2403333,48.2083321,16.4833336,32.7550011
13/03/2020 2:00:00 PM,Riccarton Road,0.2820000,50.4866676,16.5666676,29.0266666
13/03/2020 3:00:00 PM,Riccarton Road,0.2265000,45.8833351,16.1333332,26.4816666
13/03/2020 4:00:00 PM,Riccarton Road,0.3000000,62.1133347,15.8833332,29.7333336
13/03/2020 5:00:00 PM,Riccarton Road,0.3140000,64.3616638,15.5166664,33.3183327
13/03/2020 6:00:00 PM,Riccarton Road,0.2560000,44.2566681,14.7833338,27.4133339
13/03/2020 7:00:00 PM,Riccarton Road,0.2790000,45.5216675,14.1999998,27.1083336
13/03/2020 8:00:00 PM,Riccarton Road,0.3196667,31.4366665,13.6333332,19.7433338
13/03/2020 9:00:00 PM,Riccarton Road,0.3488333,30.3216667,13.9333334,18.4666672
13/03/2020 10:00:00 PM,Riccarton Road,0.1885000,18.2166672,14.1999998,14.3266668
13/03/2020 11:00:00 PM,Riccarton Road,0.1430000,13.8383331,14.2166662,7.8550000
14/03/2020 12:00:00 AM,Riccarton Road,0.0731667,4.1216664,14.1833334,3.0883334
14/03/2020 1:00:00 AM,Riccarton Road,0.0483333,2.0716667,14.1166668,1.6799999
14/03/2020 2:00:00 AM,Riccarton Road,"",1.5716667,14.0500002,0.8516667
14/03/2020 3:00:00 AM,Riccarton Road,0.0486667,"",14.0833330,""
14/03/2020 4:00:00 AM,Riccarton Road,0.0368333,1.6799999,14.1333332,1.3616667
14/03/2020 5:00:00 AM,Riccarton Road,0.0455000,1.5916667,14.2333336,1.8666667
14/03/2020 6:00:00 AM,Riccarton Road,0.0918333,9.0816669,14.2166662,5.8483334
14/03/2020 7:00:00 AM,Riccarton Road,0.1321667,24.5333328,14.3666668,12.8033333
14/03/2020 8:00:00 AM,Riccarton Road,0.1830000,25.5200005,14.5500002,17.7216663
14/03/2020 9:00:00 AM,Riccarton Road,0.2098333,43.1633339,15.0500002,21.9166660
14/03/2020 10:00:00 AM,Riccarton Road,0.2643333,41.2633324,15.5500002,23.6550007
14/03/2020 11:00:00 AM,Riccarton Road,0.3060000,44.9083328,16.5333328,23.1599998
14/03/2020 12:00:00 PM,Riccarton Road,0.3193333,39.5733337,17.3666668,20.7250004
14/03/2020 1:00:00 PM,Riccarton Road,0.3648333,53.4616661,17.7333336,27.1533337
14/03/2020 2:00:00 PM,Riccarton Road,0.3491667,42.1316681,17.6833324,23.5683327
14/03/2020 3:00:00 PM,Riccarton Road,0.3040000,45.0616684,17.6166668,24.7966671
14/03/2020 4:00:00 PM,Riccarton Road,0.2776667,35.0966682,17.2333336,26.2633343
14/03/2020 5:00:00 PM,Riccarton Road,0.3778333,39.5466652,16.9666672,27.9516659
14/03/2020 6:00:00 PM,Riccarton Road,0.3841667,37.7449989,16.4666672,25.3899994
14/03/2020 7:00:00 PM,Riccarton Road,0.4246667,35.3666649,16.1333332,30.9633331
14/03/2020 8:00:00 PM,Riccarton Road,0.3606667,34.1266670,15.8833332,29.7783337
14/03/2020 9:00:00 PM,Riccarton Road,0.3766667,36.9816666,15.8833332,29.8333340
14/03/2020 10:00:00 PM,Riccarton Road,0.3430000,27.8383331,15.9666662,24.2849998
14/03/2020 11:00:00 PM,Riccarton Road,0.2276667,14.6899996,15.8666668,17.2233334
15/03/2020 12:00:00 AM,Riccarton Road,0.1045000,10.0600004,15.8666668,10.6566668
15/03/2020 1:00:00 AM,Riccarton Road,0.0956667,1.5316666,15.6333332,5.4566665
15/03/2020 2:00:00 AM,Riccarton Road,"",1.1533333,14.1666670,7.1650000
15/03/2020 3:00:00 AM,Riccarton Road,0.0856667,"",14.1166668,""
15/03/2020 4:00:00 AM,Riccarton Road,0.0751667,1.0783334,14.2833338,6.8866668
15/03/2020 5:00:00 AM,Riccarton Road,0.0793333,2.4516666,13.8000002,28.7600002
15/03/2020 6:00:00 AM,Riccarton Road,0.1363333,4.1650000,13.5833330,24.1316662
15/03/2020 7:00:00 AM,Riccarton Road,0.1696667,20.9716663,13.8833332,19.3866673
15/03/2020 8:00:00 AM,Riccarton Road,0.3260000,37.3133316,14.9666662,22.1900005
15/03/2020 9:00:00 AM,Riccarton Road,0.3153333,28.5849991,16.6833324,19.5466671
