DateTime,StationName,SO2 (ug/m3),CO (mg/m3),Temperature 6m (DegC),PM10 (ug/m3),PM2.5 (ug/m3),Wind speed (m/s),Temperature 2m (DegC),Relative humidity (%),Wind direction (Deg),Wind maximum (m/s)
19/08/2020 7:00:00 PM,Woolston,2.2083333,0.0703333,11.0850830,20.0000000,11.1000000,3.7257500,10.9754448,84.7033310,89.0949783,7.9400001
19/08/2020 8:00:00 PM,Woolston,1.8700000,0.0701667,10.7444725,23.3000000,8.1000000,3.4389169,10.6148195,87.4649963,92.3354263,7.6399999
19/08/2020 9:00:00 PM,Woolston,1.7966666,0.0746667,10.6691246,22.1000000,5.9000000,4.1291938,10.5228891,88.2866669,81.5602722,8.0400000
19/08/2020 10:00:00 PM,Woolston,1.7683333,0.0605000,10.6821947,21.8000000,6.4000000,4.3865280,10.5158195,88.1016693,80.7463074,8.2399998
19/08/2020 11:00:00 PM,Woolston,1.7150000,0.0633333,10.5903330,15.8000000,7.6000000,3.2928891,10.3881254,88.2500000,86.4146576,6.8400002
20/08/2020 12:00:00 AM,Woolston,1.8516667,0.0558333,10.6779308,17.6000000,5.0000000,3.2701390,10.5040140,87.4749985,78.4439774,7.2399998
20/08/2020 1:00:00 AM,Woolston,1.7566667,0.0460000,10.5440836,13.3000000,7.4000000,3.4553330,10.3456526,88.2850037,85.0706711,8.1400003
20/08/2020 2:00:00 AM,Woolston,1.7083334,0.0460000,10.4340973,14.8000000,2.8000000,3.5296669,10.2164860,89.3566666,80.9542770,6.7399998
20/08/2020 3:00:00 AM,Woolston,"",0.0411667,10.2678051,14.9000000,1.6000000,3.0031941,10.0481806,89.5866699,69.6781464,7.8400002
20/08/2020 4:00:00 AM,Woolston,1.6600000,0.0435000,9.9079580,13.8000000,4.5000000,2.3232219,9.6409864,90.6949997,69.0085297,6.0400000
20/08/2020 5:00:00 AM,Woolston,1.7483333,0.0566667,9.1504583,14.8000000,4.1000000,0.8595667,8.8312082,91.7666702,34.0350990,2.9400001
20/08/2020 6:00:00 AM,Woolston,1.8933333,0.1385000,8.0348473,19.4000000,4.2000000,1.0620670,7.8157220,93.1600037,257.0422058,2.3399999
20/08/2020 7:00:00 AM,Woolston,2.0766666,0.2408333,7.5673332,18.0000000,8.8000000,0.5862278,7.5297499,94.1833344,259.5184021,2.7400000
20/08/2020 8:00:00 AM,Woolston,2.5633333,0.3708333,6.5517502,13.5000000,16.1000000,1.7448940,6.5779166,95.2683334,268.9895935,3.8399999
20/08/2020 9:00:00 AM,Woolston,2.8816667,0.4036667,7.5043888,15.6000000,10.3000000,1.5980330,7.3969445,95.5416641,265.1292114,4.1399999
20/08/2020 10:00:00 AM,Woolston,2.1616666,0.2795000,11.7525969,32.5000000,9.2000000,1.1292940,11.8200836,87.5299988,287.3662109,4.1399999
20/08/2020 11:00:00 AM,Woolston,2.5000000,0.1448333,13.7163057,23.3000000,8.9000000,3.0406389,13.9535275,69.3199997,263.3837891,6.1399999
20/08/2020 12:00:00 PM,Woolston,2.8650000,0.0886667,15.1639862,15.9000000,5.6000000,2.4322219,15.4116669,55.6250000,249.0547028,5.7399998
20/08/2020 1:00:00 PM,Woolston,2.6783333,"",15.7936668,16.8000000,5.2000000,2.5231111,16.1818466,53.9533348,267.9241943,5.0400000
20/08/2020 2:00:00 PM,Woolston,2.9366667,0.1221667,15.6982918,30.9000000,8.2000000,1.9562000,16.4860687,58.0633316,332.7796021,5.1399999
20/08/2020 3:00:00 PM,Woolston,3.0550001,0.1285000,12.3134441,34.5000000,11.0000000,2.2101390,13.1314726,75.9083328,37.6114998,4.5400000
20/08/2020 4:00:00 PM,Woolston,2.8883333,0.1005000,10.0843754,23.0000000,7.6000000,2.0867219,10.6121111,85.9383316,31.6018391,4.7399998
20/08/2020 5:00:00 PM,Woolston,2.5066667,0.1463333,9.1851254,19.7000000,7.3000000,1.6695940,9.3546667,90.6250000,38.1639290,4.4400001
20/08/2020 6:00:00 PM,Woolston,2.4016666,0.2508333,9.3566942,21.1000000,11.3000000,0.6499056,9.4556112,91.7616653,"",2.6400001
20/08/2020 7:00:00 PM,Woolston,2.0916667,0.1641667,8.5928059,15.3000000,5.7000000,0.4700667,8.6133890,92.2750015,353.9147034,2.4400001
20/08/2020 8:00:00 PM,Woolston,1.9733334,0.3081667,8.3969307,22.7000000,11.0000000,0.5914722,8.3482084,93.5516663,"",3.0400000
20/08/2020 9:00:00 PM,Woolston,2.1616666,0.3838333,7.7787776,30.9000000,24.9000000,1.4950610,7.7876806,94.4083328,256.0653076,3.3399999
20/08/2020 10:00:00 PM,Woolston,2.0583334,0.3125000,7.4687915,23.9000000,17.5000000,1.5137000,7.5401249,95.6399994,259.2609863,3.8399999
20/08/2020 11:00:00 PM,Woolston,2.1383333,0.3018333,6.8497500,19.8000000,15.7000000,1.1474720,6.8897085,96.2450027,250.6725006,3.3399999
21/08/2020 12:00:00 AM,Woolston,2.3883333,0.3155000,6.5388613,23.0000000,15.9000000,0.3278778,6.5678473,96.4966660,"",2.4400001
21/08/2020 1:00:00 AM,Woolston,2.7400000,0.4206667,6.0791945,30.1000000,20.8000000,0.0003889,6.0857081,96.6783371,"",0.3400000
21/08/2020 2:00:00 AM,Woolston,2.5666666,0.3403333,6.2024307,21.3000000,15.1000000,0.2387000,6.1876249,97.0333328,"",1.4400001
21/08/2020 3:00:00 AM,Woolston,"",0.2825000,6.2944860,18.1000000,15.1000000,0.0746722,6.3462224,97.1316681,"",1.3400000
21/08/2020 4:00:00 AM,Woolston,1.8183334,0.2150000,6.1766248,13.7000000,11.0000000,0.4548556,6.2355556,97.2333298,"",2.1400001
21/08/2020 5:00:00 AM,Woolston,1.9150000,0.1303333,5.9546528,8.6000000,5.1000000,0.7916722,5.9983611,97.3700027,228.3863068,2.7400000
21/08/2020 6:00:00 AM,Woolston,1.9750000,0.0941667,6.0201387,6.7000000,3.9000000,0.9642389,6.0465002,97.4966660,248.3128967,3.0400000
21/08/2020 7:00:00 AM,Woolston,1.8800000,0.1328333,6.1136665,7.5000000,2.1000000,0.6702333,6.1102915,97.4816666,"",2.0400000
21/08/2020 8:00:00 AM,Woolston,2.1466668,0.1598333,6.4644165,11.7000000,5.1000000,1.6784720,6.4310417,97.3433304,250.8719940,3.4400001
21/08/2020 9:00:00 AM,Woolston,2.6900001,0.2983333,7.1895280,20.7000000,8.1000000,1.0181670,7.1592641,96.9700012,320.0848083,2.7400000
21/08/2020 10:00:00 AM,Woolston,2.2716668,0.2823333,7.9960694,19.3000000,14.2000000,2.1033671,8.0540142,95.7099991,271.2694092,5.3400002
21/08/2020 11:00:00 AM,Woolston,1.9633334,0.1285000,8.8488054,9.7000000,3.6000000,2.8495550,9.0146532,91.9016647,260.0853882,6.5400000
21/08/2020 12:00:00 PM,Woolston,2.0950000,0.1261667,9.3976393,14.3000000,2.3000000,2.7208891,9.5766802,87.9216690,252.0370941,6.5400000
21/08/2020 1:00:00 PM,Woolston,2.0200000,"",10.1477222,11.9000000,3.2000000,3.2436111,10.3088055,82.2500000,222.5646973,7.7399998
21/08/2020 2:00:00 PM,Woolston,1.9616667,0.0733333,10.5782080,10.6000000,1.5000000,3.1308889,10.7687359,81.1399994,225.1083984,6.4400001
21/08/2020 3:00:00 PM,Woolston,2.0366666,0.0708333,10.2722082,6.3000000,2.1000000,2.9763889,10.3381109,83.8633347,212.7321014,8.0400000
21/08/2020 4:00:00 PM,Woolston,1.9133333,0.0646667,9.8000975,4.8000000,1.5000000,3.5049450,9.8274031,87.2633362,217.2442932,7.3400002
21/08/2020 5:00:00 PM,Woolston,1.8766667,0.0656667,9.5339584,2.2000000,3.8000000,3.5893891,9.5520554,88.6449966,210.5971985,8.2399998
21/08/2020 6:00:00 PM,Woolston,1.7016667,0.0728333,9.5398607,3.7000000,0.0000000,3.6256671,9.5108337,87.5233307,210.7749939,9.0400000
21/08/2020 7:00:00 PM,Woolston,1.8183334,0.0706667,9.5453615,4.3000000,2.1000000,2.8295720,9.5088053,86.9466629,213.6166992,7.4400001
21/08/2020 8:00:00 PM,Woolston,1.6633333,0.0758333,9.6677361,5.1000000,1.6000000,2.7665560,9.6573610,86.3066635,218.9313049,7.6399999
21/08/2020 9:00:00 PM,Woolston,1.4650000,0.0660000,9.6590977,6.6000000,3.1000000,3.5912499,9.6276255,86.2533340,218.2230988,8.5400000
21/08/2020 10:00:00 PM,Woolston,1.5500000,0.0511667,9.4411669,5.4000000,0.6000000,3.9692221,9.4161949,88.2466660,210.7626038,9.7399998
21/08/2020 11:00:00 PM,Woolston,1.4783334,0.0450000,9.2012501,3.0000000,0.0000000,3.4815831,9.1829443,90.0849991,213.8352966,10.0400000
22/08/2020 12:00:00 AM,Woolston,1.5383333,0.0445000,9.1007223,2.3000000,0.5000000,2.1288550,9.0868196,91.4516678,228.0574036,6.9400001
22/08/2020 1:00:00 AM,Woolston,1.2766666,0.0721667,8.8164864,7.3000000,1.8000000,2.3051391,8.8186808,92.3249969,240.9221039,5.6399999
22/08/2020 2:00:00 AM,Woolston,1.3233334,0.0400000,8.7196808,3.0000000,1.3000000,2.7163610,8.7153473,93.7666702,224.2250061,6.1399999
22/08/2020 3:00:00 AM,Woolston,"",0.0348333,8.8033056,3.4000000,0.6000000,2.2882950,8.7741108,93.0483322,218.1802979,7.9400001
22/08/2020 4:00:00 AM,Woolston,1.3583333,0.0393333,8.5068474,4.7000000,0.1000000,1.6606330,8.4391251,91.3816681,218.6078033,4.6399999
22/08/2020 5:00:00 AM,Woolston,1.2966666,0.0613333,7.8481946,3.2000000,0.5000000,0.5320722,7.6721530,92.0466690,"",2.9400001
22/08/2020 6:00:00 AM,Woolston,1.3933333,0.0726667,7.2870140,5.2000000,1.5000000,1.0706440,7.1797223,93.4433365,"",3.2400000
22/08/2020 7:00:00 AM,Woolston,1.1600000,0.0860000,6.6866665,5.6000000,1.9000000,0.4374278,6.6401529,94.4633331,"",2.3399999
22/08/2020 8:00:00 AM,Woolston,1.3450000,0.1261667,5.9633889,7.7000000,5.5000000,0.1244222,5.9664998,95.0233307,"",1.3400000
22/08/2020 9:00:00 AM,Woolston,1.3966666,0.1448333,5.9683194,9.1000000,5.5000000,0.0833889,6.0994859,95.6900024,"",3.5400000
22/08/2020 10:00:00 AM,Woolston,1.1933334,0.1850000,6.9239583,10.6000000,7.6000000,0.8842389,7.1081805,96.1250000,263.8602905,2.6400001
22/08/2020 11:00:00 AM,Woolston,1.0400000,0.1930000,9.3414583,14.7000000,9.5000000,0.8216833,9.6430836,95.0849991,349.9945068,3.0400000
22/08/2020 12:00:00 PM,Woolston,1.0216666,0.0720000,11.0414724,22.7000000,11.3000000,2.3212330,12.1512775,83.8866653,46.9420319,5.4400001
22/08/2020 1:00:00 PM,Woolston,1.2350000,"",10.4209442,12.3000000,3.2000000,3.2402780,11.3748198,82.8066635,57.0739517,6.4400001
22/08/2020 2:00:00 PM,Woolston,1.7016667,0.0471667,8.8799028,6.0000000,4.7000000,3.4883330,9.5567913,91.4716644,62.7409286,7.0400000
22/08/2020 3:00:00 PM,Woolston,1.6400000,0.0465000,9.5251245,2.2000000,2.8000000,3.6039720,10.1528473,90.4449997,62.4067993,7.2399998
22/08/2020 4:00:00 PM,Woolston,1.3466667,0.0486667,8.6962223,4.6000000,1.8000000,4.2630281,9.1052637,90.9599991,67.7690811,9.0400000
22/08/2020 5:00:00 PM,Woolston,1.2666667,0.0543333,8.6016388,4.2000000,0.6000000,4.1526108,8.8870831,92.9533310,72.7394638,7.5400000
22/08/2020 6:00:00 PM,Woolston,1.0716667,0.0553333,8.4977360,3.3000000,3.5000000,4.1258049,8.5542088,93.2466660,78.9778137,7.6399999
22/08/2020 7:00:00 PM,Woolston,0.9516667,0.0526667,8.4237499,4.0000000,1.6000000,3.7857780,8.3706942,93.4766693,78.0427780,7.6399999
22/08/2020 8:00:00 PM,Woolston,1.0916667,0.0533333,8.7054863,2.4000000,0.3000000,4.1873608,8.6559448,92.5733337,82.2326736,7.9400001
22/08/2020 9:00:00 PM,Woolston,1.1300000,0.0460000,8.5812635,1.8000000,0.6000000,4.1684170,8.6211386,93.9666672,82.4635468,7.7399998
22/08/2020 10:00:00 PM,Woolston,0.9750000,0.0501667,8.7550001,4.2000000,1.0000000,4.0040832,8.7741108,94.9533310,81.1003418,7.8400002
22/08/2020 11:00:00 PM,Woolston,0.8666667,0.0420000,9.1496944,3.1000000,2.4000000,3.6414440,9.1454029,94.5133362,76.9882889,8.0400000
23/08/2020 12:00:00 AM,Woolston,0.9566666,0.0375000,8.9703474,4.1000000,2.4000000,4.0575829,9.0118198,95.3000031,77.0292969,7.8400002
23/08/2020 1:00:00 AM,Woolston,0.9933333,0.0361667,9.0029860,3.7000000,0.9000000,3.7615280,9.0233889,96.4100037,79.6032562,7.1399999
23/08/2020 2:00:00 AM,Woolston,0.8816667,0.0281667,9.2323198,6.5000000,0.3000000,3.1450281,9.2429028,96.7050018,80.3300400,6.5400000
23/08/2020 3:00:00 AM,Woolston,"",0.0265000,9.4500694,2.3000000,1.2000000,2.9172499,9.4705000,97.0616684,79.1231766,6.1399999
23/08/2020 4:00:00 AM,Woolston,0.9483333,0.0266667,9.5933609,2.5000000,1.6000000,2.9117501,9.6125555,97.4183350,79.8614731,5.3400002
23/08/2020 5:00:00 AM,Woolston,0.9966667,0.0223333,9.8516665,3.2000000,0.6000000,2.9209440,9.8256664,97.5800018,76.3094101,6.1399999
23/08/2020 6:00:00 AM,Woolston,0.9583333,0.0210000,9.9044447,7.0000000,1.6000000,3.1114171,9.8898468,97.4349976,75.1901398,6.2399998
23/08/2020 7:00:00 AM,Woolston,0.9600000,0.0246667,10.0120277,8.7000000,1.3000000,2.6968670,9.9531946,97.3249969,81.7380066,6.3400002
23/08/2020 8:00:00 AM,Woolston,0.9250000,0.0280000,9.9688053,13.1000000,2.7000000,2.8500669,9.8511248,96.0400009,81.9084473,5.8400002
23/08/2020 9:00:00 AM,Woolston,1.0166667,0.0353333,9.8734303,13.6000000,2.5000000,2.3455830,9.8733616,94.4700012,82.7526093,5.5400000
23/08/2020 10:00:00 AM,Woolston,0.9166667,0.0358333,9.9863615,14.0000000,2.5000000,2.9431109,10.0521946,94.0133362,76.5873871,5.8400002
23/08/2020 11:00:00 AM,Woolston,0.9633333,0.0433333,9.6494026,7.8000000,4.7000000,2.6565831,9.8761663,95.8166656,73.1681290,4.8400002
23/08/2020 12:00:00 PM,Woolston,0.9733334,0.0560000,9.8696804,6.3000000,5.3000000,2.4591670,10.2477913,96.6716690,65.8711929,5.9400001
23/08/2020 1:00:00 PM,Woolston,0.9366667,"",10.0053616,15.8000000,6.2000000,2.5722499,10.6147776,96.6549988,68.2660828,5.4400001
23/08/2020 2:00:00 PM,Woolston,0.8366666,0.0541667,10.9602079,15.5000000,3.5000000,2.6956110,12.0104170,91.5449982,58.0266190,6.5400000
23/08/2020 3:00:00 PM,Woolston,0.8450000,0.0420000,11.3833885,8.4000000,3.5000000,3.9490280,12.6012087,83.3766632,69.1321564,7.7399998
23/08/2020 4:00:00 PM,Woolston,1.2650000,0.0393333,11.2800694,10.0000000,3.7000000,4.8105001,12.0581942,83.7633362,75.8315430,8.7399998
23/08/2020 5:00:00 PM,Woolston,1.2116667,0.0315000,11.0162497,11.7000000,4.6000000,4.5861950,11.3190556,85.4083328,78.2558899,8.9399996
23/08/2020 6:00:00 PM,Woolston,1.2183334,0.0370000,10.8674860,13.3000000,4.4000000,4.4393058,10.9079304,88.5500031,78.4300766,8.2399998
23/08/2020 7:00:00 PM,Woolston,1.2300000,0.0386667,10.7795277,17.0000000,5.7000000,4.5025549,10.7697086,92.3150024,78.1109619,8.1400003
23/08/2020 8:00:00 PM,Woolston,1.1150000,0.0353333,10.5739717,14.9000000,6.2000000,4.1560831,10.5872087,93.6250000,74.7604370,7.8400002
23/08/2020 9:00:00 PM,Woolston,1.2250000,0.0473333,10.2755976,18.0000000,5.2000000,3.6424439,10.3066387,94.8783340,71.9742737,7.4400001
23/08/2020 10:00:00 PM,Woolston,1.2183334,0.0443333,10.2832079,17.7000000,4.6000000,3.6594441,10.2904863,94.5000000,77.8352280,7.7399998
23/08/2020 11:00:00 PM,Woolston,1.2100000,0.0380000,10.6145973,19.9000000,3.8000000,4.4091668,10.6269026,94.0666656,78.4039764,8.7399998
24/08/2020 12:00:00 AM,Woolston,1.3166667,0.0306667,10.5672913,19.7000000,4.8000000,4.0278330,10.5911245,94.9683304,77.2608109,8.5400000
24/08/2020 1:00:00 AM,Woolston,1.1866666,0.0220000,10.7035275,18.9000000,5.6000000,4.9689999,10.6990976,95.2050018,79.0616989,9.1400003
24/08/2020 2:00:00 AM,Woolston,1.3016666,0.0280000,10.6059723,19.2000000,5.2000000,5.3015561,10.6185970,95.3166656,78.9553833,9.0400000
24/08/2020 3:00:00 AM,Woolston,"",0.0181667,10.4133749,17.4000000,4.4000000,4.4040828,10.4250555,96.0899963,78.0383377,8.5400000
24/08/2020 4:00:00 AM,Woolston,1.4700000,0.0296667,10.1530142,16.0000000,4.9000000,3.4422221,10.1734171,96.5616684,78.5919571,6.3400002
24/08/2020 5:00:00 AM,Woolston,1.4299999,0.0176667,10.6502781,11.0000000,3.3000000,4.8597498,10.6236668,96.9100037,80.5066299,11.0400000
24/08/2020 6:00:00 AM,Woolston,1.4133333,0.0336667,10.7400417,18.0000000,5.4000000,4.6900549,10.7022781,97.0183334,77.1404419,9.2399998
24/08/2020 7:00:00 AM,Woolston,1.6166667,0.0265000,10.6547079,9.8000000,3.5000000,2.9770830,10.6315975,96.9583359,73.0594864,6.5400000
24/08/2020 8:00:00 AM,Woolston,1.6416667,0.0666667,10.4200974,13.4000000,0.5000000,1.4906060,10.4443607,97.1250000,69.1147766,4.6399999
24/08/2020 9:00:00 AM,Woolston,1.6583333,0.1018333,10.5156393,15.0000000,5.4000000,0.4014444,10.6331387,97.3799973,"",1.9400001
24/08/2020 10:00:00 AM,Woolston,1.8800000,0.1281667,10.5982218,14.4000000,9.4000000,1.3727890,10.6591530,97.5216675,"",3.8399999
24/08/2020 11:00:00 AM,Woolston,1.7066667,0.0666667,11.2723331,7.0000000,1.3000000,2.0956111,11.3895140,96.5016632,222.2404938,4.6399999
24/08/2020 12:00:00 PM,Woolston,1.4233333,0.0593333,12.2948751,8.0000000,4.2000000,2.6431110,12.5097504,88.0066681,223.6987000,6.6399999
24/08/2020 1:00:00 PM,Woolston,1.4883333,"",13.0452080,7.5000000,0.6000000,3.1779721,13.1567364,71.6383362,219.9806976,7.2399998
24/08/2020 2:00:00 PM,Woolston,1.7483333,0.0585000,13.3794031,9.4000000,0.7000000,3.1826940,13.5611668,70.1299973,216.5856934,7.2399998
24/08/2020 3:00:00 PM,Woolston,1.6666666,0.0490000,14.2401810,5.0000000,5.1000000,2.8234720,14.5466385,67.3499985,231.3542938,6.7399998
24/08/2020 4:00:00 PM,Woolston,1.8133334,0.0545000,13.8688469,6.3000000,2.9000000,2.5176389,14.0174866,70.1750031,222.1219940,6.7399998
24/08/2020 5:00:00 PM,Woolston,1.8300000,0.0658333,13.4491253,8.9000000,3.4000000,3.4306109,13.4941254,70.9033356,196.6678925,8.2399998
24/08/2020 6:00:00 PM,Woolston,1.8550000,0.0796667,12.8567219,8.7000000,4.7000000,2.5259390,12.7970552,74.1433334,213.4438019,7.1399999
24/08/2020 7:00:00 PM,Woolston,1.7916666,0.1208333,12.4976387,8.0000000,5.2000000,1.6418999,12.4393892,73.7750015,237.4219055,5.1399999
24/08/2020 8:00:00 PM,Woolston,1.6016667,0.0963333,12.0402365,6.4000000,3.6000000,2.2359779,12.0008192,74.5216675,231.7637024,6.5400000
24/08/2020 9:00:00 PM,Woolston,1.5650001,0.1211667,10.8846388,6.6000000,1.7000000,2.0696111,10.8986664,84.2416687,255.7684937,4.8400002
24/08/2020 10:00:00 PM,Woolston,1.4383334,0.1873333,10.3021393,10.5000000,6.8000000,1.7204560,10.2946110,89.9550018,255.3500977,3.8399999
24/08/2020 11:00:00 PM,Woolston,1.7466667,0.1790000,10.6812916,8.9000000,4.1000000,1.1337050,10.5100412,86.1750031,259.8370056,3.7400000
25/08/2020 12:00:00 AM,Woolston,1.5500000,0.1518333,10.9782639,9.2000000,6.7000000,1.2717000,10.8734999,77.0400009,269.6145935,3.6400001
25/08/2020 1:00:00 AM,Woolston,1.5316666,0.1688333,9.4986248,11.0000000,3.9000000,0.6459723,9.4269171,86.8349991,238.1802979,2.2400000
25/08/2020 2:00:00 AM,Woolston,1.3300000,0.0696667,9.3673334,4.5000000,1.8000000,1.5315170,9.1850281,90.5483322,194.3466949,4.4400001
25/08/2020 3:00:00 AM,Woolston,"",0.0715000,9.3903475,4.7000000,4.3000000,1.3419440,9.3151255,90.9716644,"",5.3400002
25/08/2020 4:00:00 AM,Woolston,1.3233334,0.0410000,9.2508192,5.0000000,2.4000000,2.2024281,9.2484169,93.6699982,232.2749023,5.4400001
25/08/2020 5:00:00 AM,Woolston,1.4416667,0.0500000,9.2494307,8.5000000,2.4000000,1.7846390,9.2507362,94.9316635,254.9696960,4.5400000
25/08/2020 6:00:00 AM,Woolston,1.6000000,0.0748333,9.2584028,6.3000000,2.0000000,2.0920050,9.2231112,95.0566635,277.0726013,4.2399998
25/08/2020 7:00:00 AM,Woolston,1.6100000,0.1431667,8.9910975,6.2000000,4.5000000,1.4723390,8.9249725,94.7249985,263.3310852,3.7400000
25/08/2020 8:00:00 AM,Woolston,2.2483332,0.2486667,8.5471945,13.8000000,8.2000000,0.9755000,8.3295135,94.0699997,"",2.9400001
25/08/2020 9:00:00 AM,Woolston,2.2800000,0.3180000,9.5294857,11.1000000,9.0000000,1.5296440,9.3997364,90.4899979,251.3780060,4.0400000
25/08/2020 10:00:00 AM,Woolston,1.3150001,0.1273333,10.8902082,6.5000000,5.8000000,2.0367889,10.9141388,80.6166687,224.0158997,6.3400002
25/08/2020 11:00:00 AM,Woolston,1.5016667,0.0571667,11.0877361,5.7000000,3.9000000,4.4669442,11.1479168,78.0350037,202.9320984,11.3400002
25/08/2020 12:00:00 PM,Woolston,1.4400001,0.0351667,9.9363890,2.0000000,3.4000000,6.4139719,9.9874725,84.3683319,183.6829071,13.5400000
25/08/2020 1:00:00 PM,Woolston,1.6416667,"",10.0598612,11.3000000,5.4000000,7.2493062,10.1755142,78.1133347,169.7633972,16.7399998
25/08/2020 2:00:00 PM,Woolston,"",0.0433333,9.9090414,15.8000000,5.4000000,8.4780836,10.0850830,71.9850006,172.1705017,17.7399998
25/08/2020 3:00:00 PM,Woolston,1.0540000,"",9.6846523,12.4000000,5.5000000,7.3776388,9.8843470,70.3816681,175.5462952,16.2399998
25/08/2020 4:00:00 PM,Woolston,1.2950000,0.0470000,8.8332920,14.9000000,4.2000000,9.4454165,8.9157495,69.5733337,175.1464996,18.2399998
25/08/2020 5:00:00 PM,Woolston,"",0.0300000,8.2266254,14.3000000,4.4000000,8.1849155,8.1829023,70.6750031,174.4385986,17.1399994
25/08/2020 6:00:00 PM,Woolston,1.8116666,0.0408333,7.9048748,15.5000000,7.9000000,7.3210840,7.8276806,70.6383362,174.2843933,15.8400002
25/08/2020 7:00:00 PM,Woolston,1.5150000,0.0505000,7.7316113,16.8000000,7.1000000,6.2062502,7.6626945,66.3416672,181.4474030,17.1399994
25/08/2020 8:00:00 PM,Woolston,1.2300000,0.0471667,7.3309169,15.9000000,4.6000000,6.7407498,7.2662363,64.9333344,175.8036041,15.5400000
25/08/2020 9:00:00 PM,Woolston,1.0150000,0.0556667,7.2318749,19.0000000,5.6000000,5.8643332,7.1941390,62.2283325,190.1316986,13.5400000
25/08/2020 10:00:00 PM,Woolston,1.0816667,0.0615000,6.9521527,14.8000000,5.1000000,5.7445550,6.8670278,61.3166656,183.0285950,13.1400003
25/08/2020 11:00:00 PM,Woolston,1.1066667,0.0656667,6.6399999,12.8000000,4.5000000,5.1010280,6.5263610,58.5716667,183.6278992,11.9399996
26/08/2020 12:00:00 AM,Woolston,0.7550000,0.0711667,6.6242638,9.8000000,2.7000000,4.8289719,6.5163054,57.2616653,189.8997955,13.4399996
26/08/2020 1:00:00 AM,Woolston,0.9983333,0.1141667,4.9785557,11.6000000,4.3000000,2.5902550,4.9226389,67.4749985,235.8009033,10.2399998
26/08/2020 2:00:00 AM,Woolston,1.1383333,0.1445000,3.3714583,11.0000000,4.6000000,2.0807941,3.2863333,74.5783310,244.2760010,5.0400000
26/08/2020 3:00:00 AM,Woolston,"",0.1406667,2.9108889,11.0000000,4.8000000,2.6562500,2.8387222,74.9916687,263.0971985,5.2399998
26/08/2020 4:00:00 AM,Woolston,0.9966667,0.0916667,4.4965973,7.7000000,3.3000000,3.2553611,4.4340835,65.4216690,238.0361023,9.1400003
26/08/2020 5:00:00 AM,Woolston,1.2066667,0.1036667,3.5734029,6.2000000,4.7000000,2.8173890,3.5423610,67.9033356,255.1945953,7.0400000
26/08/2020 6:00:00 AM,Woolston,1.1450000,0.1321667,3.5318055,8.0000000,4.0000000,2.6030281,3.4614305,67.7866669,254.9064026,5.0400000
26/08/2020 7:00:00 AM,Woolston,1.2133334,0.1378333,4.0586805,6.6000000,5.3000000,2.1125720,3.9454029,65.5116653,252.6130066,5.6399999
26/08/2020 8:00:00 AM,Woolston,1.1450000,0.1355000,5.1815138,9.7000000,1.5000000,2.3105831,5.0519166,58.0366669,232.5357056,7.4400001
26/08/2020 9:00:00 AM,Woolston,"",0.2080000,5.9623470,15.0000000,4.7000000,2.5091169,5.8799305,55.4550018,263.6058044,5.2399998
26/08/2020 10:00:00 AM,Woolston,"",0.1443333,7.0811944,14.0000000,4.9000000,2.9075830,7.2986112,51.2999992,264.2293091,5.5400000
26/08/2020 11:00:00 AM,Woolston,"",0.1525000,8.2331247,15.2000000,6.7000000,1.8925329,8.4029865,47.4949989,233.7113037,4.3400002
26/08/2020 12:00:00 PM,Woolston,1.4950000,0.0965000,9.6289997,8.6000000,5.1000000,1.5932831,9.9612637,39.6416664,233.8117065,4.5400000
26/08/2020 1:00:00 PM,Woolston,1.7650000,"",10.6109028,6.0000000,4.9000000,1.6749890,10.9464302,36.3549995,283.6138916,4.7399998
26/08/2020 2:00:00 PM,Woolston,1.8883333,0.1018333,11.1509447,7.8000000,3.7000000,1.9956280,11.8583059,39.4733315,351.9794006,6.2399998
26/08/2020 3:00:00 PM,Woolston,1.4783334,0.1160000,10.8410416,11.2000000,3.6000000,2.6236670,12.0487080,42.8016663,52.5370216,6.6399999
26/08/2020 4:00:00 PM,Woolston,1.5066667,0.0933333,10.4818611,8.6000000,4.0000000,2.7246389,12.0248060,44.2116661,66.4803238,5.5400000
26/08/2020 5:00:00 PM,Woolston,1.5116667,0.1120000,10.3756666,10.4000000,4.4000000,2.2273221,11.7941246,44.6483345,56.1722298,5.1399999
26/08/2020 6:00:00 PM,Woolston,1.6016667,0.1663333,9.3838196,10.6000000,4.3000000,1.8579440,9.7754307,53.8849983,47.1016884,4.2399998
26/08/2020 7:00:00 PM,Woolston,1.5466666,0.1993333,7.7645555,14.8000000,6.5000000,1.0151221,7.3273473,66.7266693,"",2.3399999
26/08/2020 8:00:00 PM,Woolston,1.6200000,0.1840000,6.9631391,31.0000000,7.7000000,0.9063389,6.2948194,67.9333344,"",2.8399999
26/08/2020 9:00:00 PM,Woolston,1.4466667,0.1155000,7.4018750,13.5000000,3.7000000,1.4407830,6.8339305,66.7033310,115.3192978,4.7399998
26/08/2020 10:00:00 PM,Woolston,1.9583334,0.0936667,7.6202359,9.8000000,1.9000000,1.9736940,7.1380696,67.8616638,95.7435074,5.0400000
26/08/2020 11:00:00 PM,Woolston,1.7383333,0.1910000,6.6313057,16.3000000,6.3000000,0.8035778,5.9896526,67.6066666,78.5398788,3.2400000
