Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Upper Hutt, Trentham Ews,40750,E1510M,-41.14027,175.04283,50,H,Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Combined Daily Data at 9am local ("Form 301" Extended)
(Note the max temperature, rainfall and radiation have been put back a day as is standard for a Form 301.
Also note that non standard row charges apply. For details search the help on "f301").
Station,Day(Local_Date),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2)
40750,20190704,174,1.5,337,15.4,339,4.6,12.1,11.9,98.0,14.0,11.8,10.1,-,11.6,11.7,-,11.4,1021.5,1015.4,0.0,1.92
40750,20190705,200,3.9,222,14.9,553,13.8,7.2,6.0,83.0,9.8,6.9,5.8,-,8.3,9.5,-,11.5,1019.8,1013.6,1.0,3.87
40750,20190706,219,6.6,200,17.0,200,4.0,8.3,6.9,80.0,11.8,6.8,6.3,-,8.0,8.9,-,11.6,1024.9,1018.7,1.2,3.08
40750,20190707,42,0.6,323,12.9,252,0.0,3.2,3.2,100.0,13.5,1.6,0.4,-,6.7,8.4,-,11.6,1022.4,1016.1,3.8,5.65
40750,20190708,33,0.7,144,6.7,155,0.0,4.2,4.0,96.0,12.0,1.4,-1.3,-,5.5,7.7,-,11.6,1008.6,1002.4,3.6,5.04
40750,20190709,45,2.7,26,9.8,237,0.0,10.8,9.0,78.0,13.5,2.7,-0.5,-,7.6,8.3,-,11.5,1008.8,1002.8,6.4,7.02
40750,20190710,41,3.0,356,12.4,402,1.0,11.2,9.6,80.0,14.2,3.6,-0.2,-,7.9,8.5,-,11.5,1013.3,1007.2,0.5,3.87
40750,20190711,311,4.6,334,13.4,265,1.4,13.1,11.0,76.0,15.2,11.2,9.0,-,9.8,10.0,-,11.4,1013.4,1007.4,5.7,7.11
40750,20190712,348,4.6,343,11.8,281,2.2,12.1,10.6,82.0,16.3,11.4,7.3,-,9.8,10.2,-,11.4,1012.8,1006.8,3.3,6.09
40750,20190713,179,0.9,295,12.9,502,3.8,10.2,9.4,90.0,15.9,8.6,4.7,-,8.6,9.8,-,11.5,1011.4,1005.3,5.5,6.93
40750,20190714,351,9.2,341,17.0,401,17.2,15.8,13.3,74.0,16.4,10.1,8.0,-,11.6,11.3,-,11.5,993.6,987.7,0.0,1.29
40750,20190715,309,5.6,296,12.9,384,33.4,11.2,8.5,67.0,13.4,6.8,3.6,-,8.4,9.6,-,11.6,999.7,993.7,6.8,7.76
40750,20190716,341,3.6,332,12.4,371,7.4,11.4,10.4,87.0,13.8,9.7,5.8,-,9.7,9.9,-,11.6,990.3,984.4,1.4,3.23
40750,20190717,311,2.5,294,12.4,244,0.6,11.5,9.2,72.0,14.3,7.9,5.7,-,8.8,9.7,-,11.6,987.4,981.5,5.8,7.58
40750,20190718,354,1.1,350,11.8,222,0.2,3.8,3.8,100.0,13.6,0.0,-1.7,-,5.2,7.8,-,11.6,1003.7,997.5,8.0,8.46
40750,20190719,62,1.4,26,5.1,129,0.8,10.9,9.2,79.0,16.4,3.7,1.3,-,7.9,8.9,-,11.6,1003.2,997.2,0.7,3.46
40750,20190720,345,0.9,278,7.7,161,10.0,10.6,10.6,100.0,11.7,9.6,8.3,-,10.0,10.3,-,11.5,999.2,993.2,0.0,2.35
40750,20190721,22,0.6,27,9.3,104,6.8,8.4,8.4,100.0,12.3,6.4,3.9,-,8.6,9.7,-,11.5,1002.9,996.8,0.1,3.20
40750,20190722,63,1.0,278,5.1,82,0.2,7.3,7.3,100.0,15.6,6.9,3.6,-,9.3,10.0,-,11.5,1015.8,1009.6,6.5,8.38
40750,20190723,287,0.4,89,5.7,65,1.4,2.8,2.8,100.0,13.2,0.8,0.0,-,6.6,8.4,-,11.5,1018.4,1012.1,2.5,4.87
40750,20190724,191,0.6,55,6.2,79,0.0,6.2,6.2,100.0,16.3,2.0,0.1,-,7.5,9.3,-,11.5,1017.6,1011.4,6.9,8.29
40750,20190725,64,0.3,220,4.6,75,0.0,6.3,6.3,100.0,15.9,3.0,0.1,-,6.7,8.6,-,11.5,1019.1,1012.9,7.7,8.11
40750,20190726,150,0.5,238,3.6,60,0.0,4.1,4.1,100.0,17.3,0.8,-0.9,-,5.8,8.0,-,11.5,1024.2,1017.9,8.1,9.44
40750,20190727,6,0.5,1,7.7,178,0.2,7.0,7.0,100.0,15.3,2.2,-0.1,-,7.4,8.4,-,11.5,1025.7,1019.5,2.7,6.51
40750,20190728,2,1.9,358,7.2,132,0.0,12.4,10.4,76.0,15.1,7.0,6.4,-,9.7,10.2,-,11.4,1025.8,1019.7,7.6,7.93
40750,20190729,72,0.4,313,7.2,90,0.2,4.0,4.0,100.0,16.6,0.3,-1.2,-,5.9,8.2,-,11.4,1019.7,1013.4,8.9,9.73
40750,20190730,38,0.8,342,9.3,297,3.6,6.2,6.2,100.0,14.2,0.7,-1.4,-,6.2,7.6,-,11.4,1002.1,996.0,0.4,4.42
40750,20190731,360,3.1,212,13.9,422,10.4,8.0,6.9,85.0,10.6,6.2,4.6,-,7.9,9.0,-,11.4,996.4,990.4,0.7,3.46
40750,20190801,216,7.3,214,18.0,215,0.0,7.3,4.8,64.0,10.0,4.5,3.0,-,6.4,7.7,-,11.3,1003.4,997.3,1.6,4.70
40750,20190802,18,2.0,298,17.0,404,1.4,9.8,7.8,74.0,14.2,-3.4,-5.1,-,3.5,6.1,-,11.3,1000.3,994.3,6.8,7.91
40750,20190803,213,8.0,233,18.0,383,0.0,8.8,5.6,58.0,13.0,4.7,1.6,-,6.8,7.7,-,11.2,1004.6,998.5,6.4,8.65
40750,20190804,254,4.1,316,18.0,224,0.0,11.7,7.6,52.0,13.6,4.8,1.0,-,8.8,8.9,-,11.0,999.2,993.2,3.9,7.93
40750,20190805,27,1.0,261,9.3,148,0.0,0.3,0.2,98.0,10.5,-3.5,-5.9,-,3.7,6.4,-,11.0,1004.5,998.2,9.0,11.23
40750,20190806,342,0.5,304,9.8,183,0.0,2.2,2.1,98.0,13.6,-4.2,-6.0,-,2.7,5.3,-,11.0,1012.3,1006.0,8.7,9.37
40750,20190807,55,0.9,323,10.8,303,0.0,5.7,5.3,94.0,13.6,0.1,-3.1,-,3.6,5.7,-,10.8,1013.4,1007.2,4.5,7.96
40750,20190808,341,3.1,315,12.4,308,1.4,12.1,9.8,73.0,14.7,5.7,4.4,-,7.7,8.2,-,10.7,1009.8,1003.8,3.1,6.84
40750,20190809,246,1.2,336,11.3,106,0.0,11.0,9.8,85.0,16.0,9.4,6.4,-,9.0,9.4,-,10.6,998.2,992.2,6.0,7.90
40750,20190810,237,0.6,325,14.9,400,17.2,5.8,5.8,100.0,14.5,1.1,-0.5,-,6.2,7.7,-,10.6,999.3,993.2,0.7,4.17
40750,20190811,320,5.8,286,17.5,204,23.4,12.6,10.5,75.0,13.7,5.8,6.9,-,9.6,9.6,-,10.7,995.6,989.7,0.1,3.18
40750,20190812,29,0.6,110,5.1,128,19.2,9.0,8.7,96.0,12.0,6.7,5.1,-,8.9,9.5,-,10.6,992.4,986.4,2.5,4.78
40750,20190813,172,1.1,298,13.4,272,0.0,7.7,7.7,100.0,13.6,2.4,0.3,-,7.3,8.6,-,10.7,996.9,990.9,8.0,11.46
40750,20190814,198,0.7,175,7.7,109,0.0,6.0,5.9,98.0,10.5,3.1,0.4,-,6.7,8.2,-,10.8,1008.9,1002.7,2.9,5.58
40750,20190815,180,0.6,339,7.7,163,0.0,3.5,3.5,100.0,12.4,-1.4,-3.7,-,4.7,7.1,-,10.8,1018.6,1012.3,6.5,8.86
40750,20190816,8,3.8,328,14.9,517,0.0,11.0,8.4,68.0,14.0,2.8,-0.4,-,6.9,7.8,-,10.8,1012.1,1006.0,9.1,11.41
40750,20190817,305,9.1,314,19.6,315,14.8,13.4,11.8,82.0,14.1,11.0,7.3,-,10.1,9.9,-,10.7,1004.8,998.8,0.0,2.26
40750,20190818,162,3.4,170,12.4,182,0.8,7.3,4.7,63.0,9.6,3.7,1.3,-,6.0,7.6,-,10.7,1024.5,1018.3,6.6,9.88
40750,20190819,120,0.4,4,9.8,235,0.0,0.6,0.5,98.0,11.7,-4.9,-6.9,-,3.3,6.0,-,10.7,1028.0,1021.6,9.8,13.41
40750,20190820,21,4.2,359,14.9,310,1.2,10.0,6.8,59.0,13.2,-0.2,-3.7,-,6.4,7.1,-,10.6,1013.6,1007.5,7.3,11.64
40750,20190821,39,0.8,325,9.8,278,9.0,10.1,9.7,95.0,13.9,8.0,5.1,-,8.6,8.8,-,10.6,993.2,987.2,3.1,7.93
40750,20190822,347,3.7,306,16.5,320,3.8,10.7,9.4,83.0,13.4,8.9,4.3,-,9.4,9.7,-,10.5,988.2,982.3,3.8,7.62
40750,20190823,15,2.5,315,12.4,217,2.0,10.9,9.2,79.0,12.6,6.6,4.5,-,8.3,9.0,-,10.5,993.3,987.3,2.5,6.25
40750,20190824,211,3.5,197,11.8,146,0.0,9.2,7.0,71.0,14.4,2.9,0.7,-,8.2,8.9,-,10.6,1003.5,997.4,5.3,10.38
40750,20190825,193,0.8,320,16.0,500,1.2,6.7,6.7,100.0,16.2,-2.0,-3.3,-,5.0,7.2,-,10.6,1006.8,1000.7,9.1,13.18
40750,20190826,320,7.5,312,19.6,269,5.0,13.2,10.7,72.0,15.3,6.8,7.7,-,10.5,10.4,-,10.6,999.8,993.9,5.0,10.63
40750,20190827,53,1.6,263,7.2,88,0.0,7.4,7.0,94.0,13.3,5.9,5.5,-,9.1,9.9,-,10.7,1016.3,1010.1,7.2,11.37
40750,20190828,97,0.4,49,9.3,289,0.0,6.2,6.2,100.0,15.4,-2.1,-3.2,-,5.3,7.5,-,10.8,1019.0,1012.8,8.3,12.60
40750,20190829,319,4.4,334,18.0,296,0.0,12.5,9.7,68.0,14.5,6.2,2.2,-,8.3,8.9,-,10.8,1016.3,1010.2,8.8,14.13
40750,20190830,95,0.5,262,10.3,135,0.0,7.9,7.7,97.0,15.2,0.9,-1.3,-,6.7,8.3,-,10.8,1018.5,1012.3,9.2,12.20
40750,20190831,86,0.5,258,6.7,110,0.0,5.0,4.9,99.0,16.3,-2.3,-4.2,-,4.7,7.0,-,10.8,1022.5,1016.2,10.2,15.09
40750,20190901,78,0.3,308,11.3,246,0.0,5.9,5.8,99.0,16.8,-1.9,-4.1,-,5.0,7.2,-,10.8,1027.2,1020.9,9.0,14.55
40750,20190902,257,0.8,69,7.2,123,0.0,12.2,10.1,75.0,17.1,5.7,6.9,-,9.9,10.1,-,10.8,1022.2,1016.1,8.5,13.24
40750,20190903,122,0.6,78,10.8,351,0.0,5.8,5.7,99.0,17.1,-0.9,-2.6,-,6.3,8.2,-,10.8,1017.4,1011.2,7.0,12.35
40750,20190904,72,7.0,67,15.4,324,1.0,14.7,12.1,72.0,18.9,5.8,8.1,-,10.7,10.6,-,10.8,1006.0,1000.1,3.1,9.19
40750,20190905,260,3.6,249,7.7,217,7.2,11.7,11.7,100.0,11.9,11.4,9.9,-,11.6,11.6,-,10.9,992.8,986.9,0.0,2.98
40750,20190906,67,0.4,200,16.5,533,19.8,9.2,8.6,92.0,11.0,7.7,7.4,-,10.0,10.6,-,11.0,991.7,985.7,0.0,5.21
40750,20190907,204,3.3,200,17.5,175,0.0,8.0,5.9,71.0,12.2,6.4,4.6,-,8.0,9.2,-,11.1,1003.9,997.8,6.6,12.60
40750,20190908,54,1.3,73,8.2,223,0.0,7.7,6.6,84.0,10.5,3.3,0.7,-,8.5,9.6,-,11.1,1002.8,996.7,0.8,6.84
40750,20190909,96,3.5,128,12.4,342,0.0,7.3,4.4,59.0,10.1,4.6,2.6,-,7.7,8.9,-,11.1,1005.4,999.3,6.5,10.63
40750,20190910,78,4.7,50,13.4,238,0.0,8.9,5.7,58.0,14.1,5.5,1.4,-,6.4,7.9,-,11.1,1004.9,998.8,10.3,16.86
40750,20190911,139,0.8,207,12.9,181,0.0,6.9,5.7,82.0,13.0,-4.4,-5.7,-,4.6,7.0,-,11.1,1006.1,1000.0,7.3,13.34
40750,20190912,119,0.7,1,12.9,376,0.0,7.4,6.0,80.0,15.8,-2.0,-4.1,-,6.0,7.7,-,11.0,1014.0,1007.8,10.6,16.58
40750,20190913,331,7.1,328,19.0,385,15.0,12.9,10.7,75.0,15.9,7.3,5.2,-,9.7,9.8,-,11.0,1010.9,1004.9,3.4,10.00
40750,20190914,85,0.7,324,12.9,214,15.8,10.9,10.8,98.0,16.9,9.7,9.1,-,10.8,10.9,-,11.0,1011.8,1005.7,2.4,8.17
40750,20190915,300,5.3,303,12.9,290,5.6,11.0,9.6,82.0,14.2,7.5,5.0,-,10.4,10.8,-,11.0,1005.3,999.3,2.8,7.81
40750,20190916,9,3.8,309,19.6,638,0.4,13.0,9.8,64.0,15.3,5.3,1.3,-,8.8,9.4,-,11.1,1011.3,1005.3,4.6,9.16
40750,20190917,328,9.2,354,22.6,240,0.0,15.0,12.2,70.0,16.0,12.6,10.8,-,12.3,11.7,-,11.1,1009.4,1003.4,6.6,13.39
40750,20190918,142,0.7,286,8.2,133,0.0,7.1,6.8,96.0,16.1,-1.2,-2.8,-,7.3,9.0,-,11.2,1030.6,1024.3,10.8,18.25
40750,20190919,93,0.6,258,7.7,127,0.0,7.1,6.3,88.0,16.7,-2.9,-4.6,-,6.1,8.1,-,11.3,1033.8,1027.5,11.0,18.55
40750,20190920,270,0.6,178,10.8,174,0.0,5.7,5.4,95.0,14.8,-1.1,-3.4,-,6.6,8.4,-,11.3,1036.6,1030.3,4.9,11.60
40750,20190921,96,0.8,312,7.2,113,0.0,8.9,7.3,79.0,16.4,0.8,-1.3,-,7.8,8.9,-,11.3,1037.6,1031.3,11.1,18.79
40750,20190922,36,0.5,347,11.8,338,0.0,8.0,7.9,99.0,16.7,1.7,-0.5,-,8.0,9.3,-,11.3,1031.7,1025.5,7.8,16.01
40750,20190923,340,4.6,318,20.1,518,18.0,12.7,9.2,60.0,15.2,8.0,9.8,-,10.8,11.2,-,11.3,1018.4,1012.3,2.4,8.44
40750,20190924,1,2.7,315,18.0,139,0.4,14.3,12.2,77.0,15.2,12.7,10.9,-,12.3,12.0,-,11.4,999.6,993.7,0.8,6.67
40750,20190925,301,4.6,300,17.5,416,4.0,11.6,8.3,61.0,13.9,0.6,-0.2,-,8.7,10.0,-,11.4,998.3,992.3,7.1,14.31
40750,20190926,75,1.1,296,15.4,302,0.0,9.3,6.1,59.0,13.7,2.1,0.0,-,8.0,9.2,-,11.5,1003.5,997.5,11.2,19.87
40750,20190927,202,1.0,232,7.2,237,0.0,13.6,10.6,67.0,17.1,2.5,0.7,-,9.0,9.7,-,11.5,1007.4,1001.4,10.3,16.70
40750,20190928,359,2.9,337,12.9,413,0.0,14.6,10.6,58.0,16.8,4.9,1.9,-,10.2,10.4,-,11.5,1012.3,1006.3,10.7,18.98
40750,20190929,329,3.7,332,14.9,469,1.2,14.2,11.8,73.0,15.5,11.9,9.0,-,11.6,11.8,-,11.6,1015.3,1009.3,0.2,5.60
40750,20190930,358,5.5,332,17.0,377,1.8,13.9,11.4,72.0,14.8,13.3,11.0,-,12.1,12.4,-,11.6,1004.0,998.0,0.4,6.80
40750,20191001,236,0.3,303,12.9,134,10.0,10.0,9.3,91.0,12.4,5.4,2.6,-,10.1,11.3,-,11.7,1006.4,1000.3,3.0,6.36
40750,20191002,57,1.6,267,19.6,464,17.0,10.3,7.7,67.0,14.8,1.5,0.3,-,8.4,9.9,-,11.8,1004.9,998.9,4.2,9.57
40750,20191003,182,3.6,200,17.5,198,0.0,7.9,5.5,67.0,12.8,5.0,3.1,-,7.6,9.1,-,11.8,1014.9,1008.8,8.1,18.47
40750,20191004,122,0.4,329,14.4,433,0.0,3.1,2.9,97.0,14.4,-2.8,-4.1,-,6.2,8.8,-,11.8,1017.8,1011.5,7.9,17.46
40750,20191005,312,4.5,330,21.6,291,20.2,13.2,11.2,77.0,15.2,3.1,-,-,10.8,11.1,-,11.7,1009.4,1003.4,0.2,4.41
40750,20191006,360,0.8,127,7.2,144,0.0,7.3,6.5,88.0,14.9,2.1,1.4,-,8.0,9.7,-,11.7,1021.6,1015.4,11.4,22.34
40750,20191007,187,0.7,313,13.4,302,1.0,5.1,5.0,98.0,17.7,-1.1,-2.0,-,7.4,9.7,-,11.8,1022.1,1015.8,7.4,16.36
40750,20191008,353,3.6,319,14.9,374,0.0,12.8,10.1,69.0,15.6,5.1,8.4,-,11.4,11.8,-,11.8,1019.3,1013.2,2.7,10.18
40750,20191009,8,5.5,340,12.4,267,0.0,14.1,12.6,83.0,17.4,12.7,11.6,-,12.5,12.5,-,11.8,1019.9,1013.9,1.0,7.30
40750,20191010,11,3.5,291,10.3,246,23.4,16.0,13.3,72.0,18.8,6.8,5.5,-,11.5,11.9,-,11.9,1015.2,1009.2,1.0,7.33
40750,20191011,132,0.6,342,11.3,223,0.0,13.8,13.7,99.0,18.3,11.9,11.5,-,13.1,13.1,-,12.0,1011.1,1005.1,6.5,15.79
40750,20191012,222,0.6,268,8.2,221,0.0,13.3,11.3,77.0,18.3,7.5,5.2,-,11.8,12.7,-,12.1,1016.5,1010.5,10.2,19.76
40750,20191013,100,1.1,284,9.8,191,0.0,11.7,9.6,75.0,17.2,7.4,5.9,-,12.2,13.0,-,12.2,1021.0,1014.9,10.0,20.47
40750,20191014,230,0.8,104,10.8,431,0.0,9.5,9.3,97.0,16.5,1.0,0.1,-,9.2,11.4,-,12.4,1017.7,1011.6,8.3,18.57
40750,20191015,95,5.6,117,14.4,330,5.8,12.2,9.3,66.0,14.6,9.4,9.7,-,11.8,12.6,-,12.4,1008.8,1002.8,0.1,5.31
40750,20191016,206,2.8,198,11.8,241,0.0,12.8,11.8,88.0,16.2,10.9,9.9,-,12.0,12.4,-,12.5,1001.6,995.6,3.0,12.59
40750,20191017,22,0.9,306,12.4,338,1.0,13.0,11.6,84.0,19.8,3.9,2.1,-,10.5,11.7,-,12.6,1008.1,1002.1,10.3,21.23
40750,20191018,329,2.2,20,13.4,379,25.2,13.7,12.3,84.0,15.4,12.8,11.4,-,13.3,13.6,-,12.6,1013.2,1007.2,0.0,5.37
40750,20191019,5,4.5,8,15.4,240,1.2,14.2,12.7,83.0,16.6,12.0,10.7,-,12.8,13.3,-,12.7,1001.9,996.0,0.8,8.22
40750,20191020,7,3.8,323,12.4,344,0.0,14.3,12.1,76.0,16.4,10.0,8.4,-,13.0,13.4,-,12.8,1014.5,1008.5,4.0,12.64
40750,20191021,345,4.3,298,16.0,429,2.6,13.6,11.1,72.0,17.9,12.7,11.2,-,12.8,13.5,-,12.8,1007.2,1001.2,5.4,17.05
40750,20191022,228,2.5,301,14.9,464,11.8,11.5,8.5,64.0,15.8,7.5,5.0,-,11.8,13.0,-,12.9,1003.4,997.4,8.1,21.02
40750,20191023,185,5.1,190,17.5,284,2.8,7.2,6.0,83.0,13.0,6.7,6.4,-,11.3,12.9,-,13.0,1000.2,994.1,5.2,13.39
40750,20191024,340,3.4,307,18.5,275,0.2,12.2,9.6,69.0,18.0,-0.3,-0.4,-,10.2,11.3,-,13.1,1002.3,996.3,5.3,15.59
40750,20191025,77,0.6,198,11.3,190,0.0,8.5,7.0,79.0,15.5,0.4,0.5,-,9.5,11.2,-,13.1,1005.9,999.8,5.9,16.03
40750,20191026,145,0.7,332,10.3,364,0.0,11.0,9.2,78.0,19.8,5.1,4.6,-,11.1,11.9,-,13.0,1012.1,1006.0,11.0,23.38
40750,20191027,338,5.0,316,16.5,551,1.8,14.9,12.4,73.0,17.2,10.9,9.4,-,13.3,13.6,-,13.0,1013.5,1007.5,1.2,8.38
40750,20191028,327,5.3,313,18.0,438,0.0,15.5,12.1,65.0,17.6,13.1,10.5,-,13.5,13.9,-,13.0,1010.9,1004.9,7.9,19.40
40750,20191029,329,5.2,314,13.9,283,0.4,14.3,10.2,56.0,17.2,11.1,8.6,-,12.7,13.6,-,13.1,1008.6,1002.6,11.4,25.38
40750,20191030,164,0.6,252,17.0,346,1.2,10.8,9.9,89.0,17.3,2.2,1.8,-,11.2,13.0,-,13.2,1010.3,1004.2,10.2,23.18
40750,20191031,119,1.0,325,11.8,246,0.0,11.6,8.0,57.0,16.6,4.1,2.3,-,12.2,13.6,-,13.3,1013.1,1007.0,11.7,24.18
40750,20191101,60,0.5,272,9.3,188,0.0,11.1,8.6,69.0,17.1,3.5,1.1,-,12.0,13.2,-,13.4,1013.9,1007.8,9.9,22.44
40750,20191102,72,0.4,272,8.8,152,0.0,9.6,8.2,82.0,20.0,3.0,1.1,-,12.1,13.4,-,13.5,1021.5,1015.3,9.7,22.88
40750,20191103,195,1.6,3,7.2,185,0.0,14.7,12.5,76.0,26.4,3.7,2.5,-,12.5,13.7,-,13.5,1023.6,1017.5,12.6,25.91
40750,20191104,3,2.3,3,13.9,362,0.0,18.0,13.9,61.0,23.1,9.6,6.6,-,14.4,15.0,-,13.6,1019.5,1013.5,12.9,26.81
40750,20191105,327,4.1,4,15.4,372,0.0,15.3,12.9,74.0,19.2,14.0,10.4,-,15.4,15.7,-,13.7,1013.7,1007.7,8.1,22.70
40750,20191106,10,2.9,329,11.8,231,0.4,15.6,14.1,84.0,19.4,14.7,13.8,-,16.0,16.3,-,13.9,1012.6,1006.6,1.0,9.71
40750,20191107,180,0.9,294,13.4,470,2.6,16.6,13.9,73.0,21.6,10.2,8.3,-,14.6,15.2,-,14.0,1013.0,1007.0,7.9,22.58
40750,20191108,326,7.6,340,18.5,425,9.4,17.6,16.4,88.0,19.2,16.7,15.8,-,16.8,16.9,-,14.1,1012.3,1006.4,1.0,8.88
40750,20191109,10,3.4,348,12.4,399,1.0,18.6,16.5,80.0,21.7,17.2,15.8,-,16.8,16.7,-,14.2,1012.4,1006.5,1.2,13.16
40750,20191110,23,2.9,342,12.4,200,51.4,20.8,16.1,59.0,20.8,17.3,13.7,-,16.4,16.6,-,14.4,1000.2,994.4,0.1,5.36
40750,20191111,257,3.3,228,9.3,150,10.4,10.6,10.4,97.0,14.6,10.5,10.6,-,14.8,16.0,-,14.6,991.4,985.5,1.8,8.84
40750,20191112,21,1.3,243,11.3,253,0.0,11.8,9.4,71.0,17.5,6.3,6.0,-,13.6,14.5,-,14.8,1005.3,999.3,9.3,19.96
40750,20191113,341,4.6,318,16.5,594,4.4,13.8,10.5,64.0,17.0,4.8,2.9,-,13.1,14.1,-,14.8,1009.1,1003.1,4.6,15.85
40750,20191114,329,8.2,300,20.1,414,3.6,14.9,12.6,75.0,17.8,13.3,12.2,-,14.7,15.0,-,14.7,996.4,990.5,6.2,20.23
40750,20191115,319,2.9,332,14.4,440,2.2,14.9,11.3,62.0,18.1,7.3,5.8,-,13.8,14.7,-,14.7,1003.7,997.8,12.0,27.56
40750,20191116,313,6.4,332,19.0,593,0.0,16.1,13.8,76.0,19.2,13.5,12.1,-,16.2,16.3,-,14.7,1012.3,1006.3,2.2,13.26
40750,20191117,323,6.3,306,17.0,384,4.0,15.9,15.0,90.0,18.2,15.8,14.7,-,16.2,16.4,-,14.8,1012.8,1006.8,0.5,8.12
40750,20191118,304,5.9,306,16.5,367,2.4,14.9,11.3,62.0,16.5,13.5,10.8,-,15.3,16.0,-,14.9,1006.1,1000.2,6.9,15.37
40750,20191119,340,5.4,340,19.0,567,4.4,13.3,9.9,62.0,16.3,4.4,3.5,-,12.7,14.1,-,14.9,1009.3,1003.3,6.7,20.21
40750,20191120,306,5.4,323,16.0,307,1.8,15.2,13.2,79.0,19.2,12.8,11.2,-,14.6,15.2,-,14.9,1005.4,999.5,10.2,25.95
40750,20191121,92,0.5,261,10.3,289,0.0,11.4,9.3,74.0,18.7,2.9,2.7,-,13.4,14.9,-,14.9,1019.1,1013.0,13.1,28.29
40750,20191122,22,3.8,2,12.9,300,0.0,16.3,12.1,58.0,21.1,9.5,6.8,-,15.0,15.7,-,15.0,1017.0,1011.0,12.5,27.63
40750,20191123,281,1.7,240,9.8,201,0.0,18.9,14.2,57.0,24.0,10.4,9.1,-,15.9,16.3,-,15.0,1016.7,1010.8,12.5,25.33
40750,20191124,169,1.1,339,12.9,270,0.0,18.0,15.3,74.0,23.0,8.8,8.3,-,15.9,16.6,-,15.1,1012.2,1006.3,10.8,24.29
40750,20191125,133,0.8,182,9.3,194,0.0,15.8,12.3,64.0,23.3,6.4,5.4,-,15.8,16.8,-,15.3,1017.4,1011.4,13.5,29.65
40750,20191126,103,0.8,335,11.8,378,0.0,15.2,12.6,72.0,24.0,5.8,2.7,-,15.6,16.8,-,15.4,1016.1,1010.1,11.7,23.78
40750,20191127,350,4.2,333,14.9,347,0.0,17.6,13.3,59.0,21.3,13.5,10.0,-,16.3,16.9,-,15.6,1014.9,1009.0,12.6,29.69
40750,20191128,356,2.4,272,11.8,268,0.0,19.2,15.3,64.0,22.8,16.2,13.8,-,18.4,18.3,-,15.7,1016.1,1010.2,8.4,22.30
40750,20191129,6,1.6,258,12.4,246,0.0,19.4,16.2,70.0,24.7,14.7,10.9,-,18.4,18.4,-,15.8,1016.6,1010.7,11.6,25.50
40750,20191130,55,2.5,267,7.7,230,0.0,18.6,14.7,63.0,26.0,7.9,4.5,-,16.7,17.6,-,15.9,1018.8,1012.9,13.0,29.10
40750,20191201,356,5.0,298,20.1,553,3.0,19.2,16.5,75.0,23.9,13.8,10.2,-,18.7,19.0,-,16.0,1012.1,1006.2,3.0,15.49
40750,20191202,334,4.0,318,15.4,433,5.2,18.5,15.7,73.0,22.6,15.8,15.6,-,17.8,18.3,-,16.2,1010.1,1004.2,0.9,8.93
40750,20191203,359,6.4,329,26.3,654,14.8,21.0,17.4,68.0,23.7,18.0,16.0,-,17.9,18.1,-,16.3,999.3,993.5,2.9,12.17
40750,20191204,317,5.7,342,20.1,581,0.0,17.2,14.1,69.0,20.3,15.4,14.1,-,17.0,17.3,-,16.3,1006.4,1000.5,3.4,15.55
40750,20191205,315,5.1,337,18.5,526,0.0,17.9,15.8,79.0,21.2,17.2,15.5,-,17.1,17.6,-,16.4,1005.0,999.1,9.2,24.39
40750,20191206,332,7.5,330,16.5,476,0.0,18.1,14.2,63.0,20.8,15.0,11.6,-,17.1,17.6,-,16.4,1011.3,1005.4,10.0,23.91
40750,20191207,358,5.6,303,20.6,536,63.8,18.9,15.6,69.0,22.8,16.2,12.3,-,17.7,18.1,-,16.4,1012.9,1007.0,2.3,13.39
40750,20191208,334,3.5,333,17.5,380,25.8,16.4,15.3,88.0,19.5,15.0,14.5,-,15.1,15.1,-,16.8,1011.9,1006.0,1.5,10.81
40750,20191209,37,1.9,269,12.4,201,0.0,15.8,12.7,68.0,20.4,10.7,7.8,-,15.2,16.0,-,16.6,1012.6,1006.6,8.8,22.36
40750,20191210,71,0.9,257,7.7,163,0.0,13.9,11.4,72.0,21.8,2.7,1.0,-,13.6,15.4,-,16.6,1019.2,1013.2,13.5,30.23
40750,20191211,144,0.9,249,8.8,254,0.0,14.7,11.7,68.0,24.0,5.7,2.7,-,14.9,16.4,-,16.6,1014.3,1008.3,13.5,30.27
40750,20191212,95,2.3,62,9.3,205,0.0,18.1,13.8,59.0,24.5,11.6,7.8,-,16.6,17.5,-,16.6,1013.3,1007.4,13.7,29.44
40750,20191213,113,1.1,321,13.4,454,0.4,19.4,15.6,65.0,23.7,7.4,4.7,-,16.4,17.5,-,16.7,1006.0,1000.1,11.9,27.11
