Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Christchurch, Kyle St Ews,24120,H3256F,-43.53074,172.60769,6,H,Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Combined Daily Data at 9am local ("Form 301" Extended)
(Note the max temperature, rainfall and radiation have been put back a day as is standard for a Form 301.
Also note that non standard row charges apply. For details search the help on "f301").
Station,Day(Local_Date),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2)
24120,20190427,351,5.1,326,11.8,183,0.0,20.9,14.1,43.0,26.4,12.3,-,-,-,-,-,-,1001.7,1001.0,-,6.35
24120,20190428,45,1.2,322,10.3,225,2.0,13.0,9.5,61.0,20.0,8.8,-,-,-,-,-,-,1006.7,1006.0,-,7.23
24120,20190429,232,2.5,219,21.1,393,20.0,13.0,11.2,79.0,14.8,9.6,-,-,-,-,-,-,993.6,992.9,-,4.97
24120,20190430,316,0.5,234,7.7,68,0.0,7.2,5.2,71.0,15.1,3.1,-,-,-,-,-,-,1022.1,1021.4,-,9.79
24120,20190501,10,0.1,30,6.2,144,0.0,6.5,6.3,97.0,18.4,0.8,-,-,-,-,-,-,1030.9,1030.1,-,9.99
24120,20190502,226,0.8,39,5.1,87,0.0,9.8,8.9,88.0,21.2,4.2,-,-,-,-,-,-,1023.4,1022.7,-,8.19
24120,20190503,14,0.6,91,5.1,230,0.0,13.7,11.6,76.0,17.5,9.7,-,-,-,-,-,-,1024.7,1024.0,-,9.06
24120,20190504,61,3.9,68,8.8,131,0.0,13.7,12.7,88.0,19.4,11.0,-,-,-,-,-,-,1019.6,1018.9,-,7.49
24120,20190505,246,1.8,348,5.7,129,0.0,10.8,10.5,96.0,20.2,7.3,-,-,-,-,-,-,1023.9,1023.2,-,5.51
24120,20190506,21,1.7,83,7.7,264,0.2,12.6,11.4,86.0,16.6,7.8,-,-,-,-,-,-,1031.6,1030.9,-,5.16
24120,20190507,40,2.5,78,7.7,246,1.6,13.0,12.8,97.0,14.2,12.5,-,-,-,-,-,-,1030.3,1029.6,-,2.17
24120,20190508,57,2.5,72,7.7,199,0.0,13.5,12.2,85.0,17.2,11.3,-,-,-,-,-,-,1022.6,1021.9,-,5.11
24120,20190509,58,2.1,69,6.2,148,3.0,17.2,13.6,65.0,22.6,11.9,-,-,-,-,-,-,1017.0,1016.3,-,4.65
24120,20190510,247,1.4,222,5.1,122,0.0,13.5,13.3,97.0,21.6,8.3,-,-,-,-,-,-,1016.8,1016.1,-,6.81
24120,20190511,24,0.8,100,6.2,155,0.0,10.5,10.5,100.0,12.9,7.4,-,-,-,-,-,-,1022.6,1021.9,-,1.89
24120,20190512,54,1.2,222,14.4,350,5.6,11.6,11.0,93.0,17.4,9.0,-,-,-,-,-,-,1008.4,1007.7,-,2.72
24120,20190513,242,4.2,224,16.5,187,0.0,10.0,6.8,60.0,15.1,8.6,-,-,-,-,-,-,1011.2,1010.5,-,6.29
24120,20190514,62,1.5,310,9.8,150,0.0,10.4,9.5,88.0,15.1,3.1,-,-,-,-,-,-,1017.7,1017.0,-,5.09
24120,20190515,50,1.6,297,12.4,177,0.0,10.4,9.9,94.0,20.0,4.5,-,-,-,-,-,-,1004.8,1004.1,-,4.84
24120,20190516,277,0.4,196,17.5,270,5.4,8.2,7.7,93.0,16.2,4.2,-,-,-,-,-,-,1002.3,1001.6,-,4.50
24120,20190517,241,1.2,236,7.2,138,0.0,4.9,3.2,73.0,13.0,0.5,-,-,-,-,-,-,1020.8,1020.0,-,6.17
24120,20190518,21,1.2,33,4.6,110,0.0,3.0,2.6,92.0,13.9,1.0,-,-,-,-,-,-,1014.3,1013.5,-,3.76
24120,20190519,196,2.7,210,9.8,146,0.0,11.7,8.9,67.0,13.4,3.0,-,-,-,-,-,-,1010.2,1009.5,-,4.59
24120,20190520,337,0.8,6,6.7,170,0.0,3.7,3.5,97.0,16.3,0.3,-,-,-,-,-,-,1017.7,1016.9,-,5.81
24120,20190521,3,1.5,49,5.7,114,0.0,5.9,5.3,90.0,15.1,3.7,-,-,-,-,-,-,1022.3,1021.5,-,5.63
24120,20190522,330,0.6,341,3.6,91,0.0,6.0,5.8,97.0,15.6,3.1,-,-,-,-,-,-,1019.0,1018.3,-,3.75
24120,20190523,232,1.4,49,6.7,153,0.0,8.1,8.1,100.0,15.7,2.6,-,-,-,-,-,-,1025.5,1024.8,-,4.30
24120,20190524,5,1.4,33,5.1,109,0.0,6.8,6.7,99.0,15.8,4.5,-,-,-,-,-,-,1024.3,1023.6,-,5.32
24120,20190525,5,1.4,80,5.1,107,0.0,6.3,6.3,100.0,11.9,6.1,-,-,-,-,-,-,1020.8,1020.1,-,3.44
24120,20190526,325,0.7,51,4.1,102,0.0,8.1,8.1,100.0,21.4,2.3,-,-,-,-,-,-,1014.6,1013.9,-,4.71
24120,20190527,39,1.2,75,4.6,116,0.0,10.8,9.3,81.0,15.8,6.5,-,-,-,-,-,-,1007.8,1007.1,-,1.52
24120,20190528,58,2.4,27,8.8,189,1.4,13.0,10.9,76.0,18.1,8.5,-,-,-,-,-,-,1000.7,1000.0,-,2.46
24120,20190529,53,1.1,340,10.3,235,0.0,9.0,8.9,98.0,20.1,6.5,-,-,-,-,-,-,999.6,998.9,-,5.05
24120,20190530,336,3.0,332,13.4,211,0.2,18.2,12.0,43.0,21.6,9.0,-,-,-,-,-,-,996.1,995.4,-,4.58
24120,20190531,111,1.0,200,8.8,240,33.4,6.7,6.0,90.0,15.3,5.0,-,-,-,-,-,-,991.5,990.8,-,2.77
24120,20190601,203,6.2,188,15.4,447,32.8,7.2,6.5,90.0,9.0,6.7,-,-,-,-,-,-,989.8,989.1,-,1.11
24120,20190602,236,5.5,238,13.9,234,11.4,4.1,3.3,86.0,9.3,3.7,-,-,-,-,-,-,1007.3,1006.6,-,2.99
24120,20190603,353,0.1,65,4.6,121,0.0,-0.1,-0.1,99.0,11.3,-1.8,-,-,-,-,-,-,1012.3,1011.5,-,4.82
24120,20190604,224,1.9,183,8.2,123,0.0,6.8,6.3,93.0,9.2,-0.1,-,-,-,-,-,-,1006.1,1005.4,-,2.44
24120,20190605,231,1.3,208,6.7,124,0.0,0.2,0.2,100.0,7.3,-0.7,-,-,-,-,-,-,1005.1,1004.3,-,3.26
24120,20190606,36,1.5,55,7.2,265,0.8,3.0,2.7,95.0,11.5,-2.9,-,-,-,-,-,-,994.3,993.6,-,4.79
24120,20190607,232,5.0,225,12.4,175,0.0,7.2,4.8,66.0,12.7,3.1,-,-,-,-,-,-,1005.2,1004.5,-,4.13
24120,20190608,193,5.9,187,16.0,266,0.0,11.5,8.5,64.0,13.2,5.3,-,-,-,-,-,-,1003.6,1002.9,-,4.20
24120,20190609,48,1.0,90,7.7,157,0.0,1.2,1.1,97.0,12.0,-2.0,-,-,-,-,-,-,1014.0,1013.2,-,3.85
24120,20190610,1,0.9,47,9.3,220,0.0,6.9,6.1,88.0,15.1,1.2,-,-,-,-,-,-,1014.8,1014.1,-,3.61
24120,20190611,38,1.2,76,6.2,138,0.0,7.6,7.4,97.0,14.4,6.6,-,-,-,-,-,-,1012.1,1011.4,-,3.29
24120,20190612,42,1.1,210,7.2,246,0.0,10.3,9.2,86.0,12.4,7.7,-,-,-,-,-,-,1009.0,1008.3,-,2.99
24120,20190613,221,1.9,231,6.7,207,0.4,9.4,9.2,97.0,14.7,9.2,-,-,-,-,-,-,1019.7,1019.0,-,2.89
24120,20190614,53,3.1,53,10.3,274,3.6,10.6,10.5,99.0,12.5,9.4,-,-,-,-,-,-,1012.0,1011.3,-,1.89
24120,20190615,241,3.3,251,9.3,170,1.4,9.8,9.7,98.0,11.4,9.6,-,-,-,-,-,-,1008.9,1008.2,-,1.12
24120,20190616,231,1.5,180,7.2,129,0.2,5.4,5.4,100.0,10.7,4.3,-,-,-,-,-,-,1007.0,1006.3,-,3.02
24120,20190617,274,0.9,182,10.8,277,0.0,2.5,2.4,98.0,11.6,0.4,-,-,-,-,-,-,1010.7,1009.9,-,3.96
24120,20190618,265,1.4,197,8.8,159,0.0,4.3,3.4,85.0,11.6,2.3,-,-,-,-,-,-,1022.8,1022.0,-,4.72
24120,20190619,30,1.8,57,9.3,181,0.0,2.0,1.6,92.0,11.4,-2.1,-,-,-,-,-,-,1027.1,1026.3,-,4.31
24120,20190620,235,1.1,77,7.2,182,0.0,-0.1,-0.3,95.0,10.6,-0.9,-,-,-,-,-,-,1022.0,1021.2,-,4.08
24120,20190621,51,1.8,277,10.8,142,0.0,7.7,5.5,69.0,18.7,-0.1,-,-,-,-,-,-,1007.1,1006.4,-,4.49
24120,20190622,230,1.0,243,6.7,129,0.0,1.6,1.2,92.0,13.9,0.7,-,-,-,-,-,-,1011.8,1011.0,-,4.33
24120,20190623,256,0.9,218,4.1,98,0.0,0.6,0.6,100.0,9.1,0.1,-,-,-,-,-,-,1014.8,1014.0,-,2.64
24120,20190624,226,0.7,245,7.2,117,0.0,3.7,3.7,99.0,13.5,0.6,-,-,-,-,-,-,1017.4,1016.6,-,4.44
24120,20190625,328,0.2,26,4.1,108,0.0,0.9,0.8,98.0,12.2,-0.1,-,-,-,-,-,-,1029.6,1028.8,-,4.58
24120,20190626,36,0.1,30,6.2,90,0.0,2.1,2.1,100.0,12.0,-0.6,-,-,-,-,-,-,1033.2,1032.4,-,4.58
24120,20190627,83,0.3,102,5.1,130,0.0,-1.6,-1.6,99.0,12.5,-2.7,-,-,-,-,-,-,1036.6,1035.8,-,4.49
24120,20190628,350,0.5,60,3.6,102,0.0,-1.2,-1.3,97.0,12.5,-2.6,-,-,-,-,-,-,1037.8,1037.0,-,3.89
24120,20190629,19,0.8,345,4.1,61,0.0,-1.1,-1.4,92.0,15.9,-2.5,-,-,-,-,-,-,1030.6,1029.8,-,4.67
24120,20190630,45,0.4,54,9.3,244,0.0,-1.2,-1.3,96.0,13.0,-2.2,-,-,-,-,-,-,1033.8,1033.0,-,4.17
24120,20190701,84,1.5,80,6.7,97,0.0,7.3,4.7,63.0,11.2,-1.3,-,-,-,-,-,-,1022.9,1022.2,-,2.43
24120,20190702,44,2.0,62,6.2,218,0.0,8.9,8.8,98.0,14.7,2.0,-,-,-,-,-,-,1027.3,1026.6,-,3.62
24120,20190703,72,2.4,26,8.2,167,0.0,13.4,10.4,66.0,20.8,9.0,-,-,-,-,-,-,1013.8,1013.1,-,3.99
24120,20190704,231,2.8,202,8.8,243,4.6,5.8,3.8,69.0,12.4,4.0,-,-,-,-,-,-,1024.4,1023.6,-,3.44
24120,20190705,245,3.6,208,12.4,335,9.2,5.1,4.6,92.0,8.8,4.7,-,-,-,-,-,-,1026.9,1026.1,-,1.84
24120,20190706,200,2.2,239,11.8,144,0.2,8.8,6.3,67.0,11.4,4.8,-,-,-,-,-,-,1029.0,1028.3,-,3.71
24120,20190707,360,1.1,46,3.6,92,0.2,-0.9,-0.9,99.0,14.0,-2.0,-,-,-,-,-,-,1018.5,1017.7,-,4.62
24120,20190708,301,0.5,179,7.2,136,0.0,0.8,0.7,98.0,11.0,-0.9,-,-,-,-,-,-,1010.7,1009.9,-,4.27
24120,20190709,342,0.7,88,5.7,171,0.0,2.2,2.0,97.0,17.6,0.8,-,-,-,-,-,-,1005.5,1004.8,-,4.98
24120,20190710,64,2.3,7,6.7,132,0.0,9.4,8.0,81.0,15.5,2.0,-,-,-,-,-,-,1008.2,1007.5,-,2.62
24120,20190711,180,1.2,200,7.2,190,0.0,8.0,6.0,72.0,15.8,5.3,-,-,-,-,-,-,1009.6,1008.9,-,4.68
24120,20190712,68,2.6,74,6.7,139,0.0,9.3,7.6,78.0,11.6,5.2,-,-,-,-,-,-,1007.9,1007.2,-,1.76
24120,20190713,33,0.8,35,10.3,237,3.8,2.3,2.1,96.0,18.5,0.4,-,-,-,-,-,-,1007.3,1006.6,-,4.40
24120,20190714,41,2.5,21,9.8,126,0.0,10.3,9.1,85.0,13.4,2.2,-,-,-,-,-,-,985.5,984.8,-,2.24
24120,20190715,63,0.3,80,7.7,196,0.2,2.1,2.0,98.0,12.4,0.5,-,-,-,-,-,-,998.2,997.5,-,4.50
24120,20190716,233,2.0,208,5.1,136,0.0,5.2,4.2,84.0,15.3,2.1,-,-,-,-,-,-,984.6,983.9,-,2.45
24120,20190717,220,1.9,198,10.3,158,2.0,6.4,6.2,97.0,10.1,4.6,-,-,-,-,-,-,987.4,986.7,-,2.73
24120,20190718,358,0.9,98,5.1,172,0.6,1.1,1.1,100.0,13.9,-1.5,-,-,-,-,-,-,1000.0,999.3,-,5.46
24120,20190719,56,2.3,208,8.2,263,21.6,8.8,7.3,79.0,9.6,1.1,-,-,-,-,-,-,1001.6,1000.9,-,1.28
24120,20190720,230,3.0,251,8.2,261,17.4,7.4,7.3,98.0,10.4,7.4,-,-,-,-,-,-,1002.0,1001.3,-,1.66
24120,20190721,193,5.4,199,10.8,141,0.4,10.2,9.7,93.0,13.7,7.4,-,-,-,-,-,-,1005.7,1005.0,-,2.79
24120,20190722,346,0.9,61,7.2,162,0.0,6.9,6.9,100.0,11.0,6.0,-,-,-,-,-,-,1015.9,1015.2,-,2.87
24120,20190723,244,1.5,217,5.1,133,4.4,8.9,8.8,98.0,12.0,7.0,-,-,-,-,-,-,1021.4,1020.7,-,3.78
24120,20190724,256,0.8,62,6.7,179,0.0,9.0,8.9,99.0,12.3,8.7,-,-,-,-,-,-,1020.7,1020.0,-,3.23
24120,20190725,348,1.5,20,6.2,127,0.0,5.5,5.0,92.0,12.8,5.4,-,-,-,-,-,-,1018.9,1018.2,-,4.99
24120,20190726,16,1.0,41,6.2,166,0.0,6.2,6.2,100.0,12.0,5.1,-,-,-,-,-,-,1024.3,1023.5,-,4.02
24120,20190727,76,0.7,55,5.1,85,0.0,4.7,4.7,100.0,17.0,4.5,-,-,-,-,-,-,1023.2,1022.4,-,4.69
24120,20190728,66,0.4,62,5.1,98,0.0,3.8,3.8,100.0,15.0,2.5,-,-,-,-,-,-,1022.3,1021.5,-,3.99
24120,20190729,24,1.2,62,5.7,206,0.2,8.0,7.9,99.0,16.1,3.8,-,-,-,-,-,-,1015.8,1015.1,-,6.01
24120,20190730,75,2.1,226,8.2,293,12.2,10.7,8.9,77.0,17.9,8.1,-,-,-,-,-,-,998.2,997.5,-,5.34
24120,20190731,205,6.2,194,16.5,451,8.4,7.5,5.6,73.0,8.9,5.6,-,-,-,-,-,-,1000.9,1000.2,-,3.78
24120,20190801,238,5.8,216,14.4,220,0.0,6.4,3.6,59.0,11.2,4.3,-,-,-,-,-,-,1005.6,1004.9,-,4.49
24120,20190802,55,1.7,194,17.0,363,5.2,8.2,5.9,69.0,14.6,-1.5,-,-,-,-,-,-,994.7,994.0,-,5.58
24120,20190803,318,0.8,233,19.0,211,1.0,5.8,4.0,73.0,14.0,4.7,-,-,-,-,-,-,1006.3,1005.6,-,6.47
24120,20190804,60,0.8,205,12.9,111,0.0,3.9,3.7,97.0,9.0,1.4,-,-,-,-,-,-,999.1,998.4,-,5.31
24120,20190805,241,1.0,187,9.8,147,0.0,1.9,-0.4,61.0,12.1,-3.2,-,-,-,-,-,-,1004.0,1003.3,-,7.93
24120,20190806,246,0.8,66,4.6,86,0.0,1.5,0.9,89.0,15.4,-3.4,-,-,-,-,-,-,1011.7,1010.9,-,7.27
24120,20190807,348,0.7,322,4.1,75,0.0,3.3,3.0,95.0,18.0,-1.8,-,-,-,-,-,-,1009.6,1008.9,-,7.71
24120,20190808,339,0.5,46,5.1,111,0.0,4.0,3.8,96.0,16.1,-1.3,-,-,-,-,-,-,1005.9,1005.2,-,7.64
24120,20190809,232,1.6,53,8.8,221,1.8,7.6,6.6,85.0,15.8,2.4,-,-,-,-,-,-,996.0,995.3,-,7.54
24120,20190810,82,3.6,59,13.4,285,10.2,6.9,5.7,82.0,9.0,6.8,-,-,-,-,-,-,998.9,998.2,-,1.51
24120,20190811,238,2.3,202,8.2,244,0.4,5.3,5.0,95.0,10.1,3.3,-,-,-,-,-,-,994.5,993.8,-,4.44
24120,20190812,234,1.2,220,6.2,116,0.0,5.6,5.5,98.0,11.3,4.6,-,-,-,-,-,-,992.6,991.9,-,6.21
24120,20190813,242,0.9,204,11.3,249,0.0,4.8,4.7,99.0,16.6,0.0,-,-,-,-,-,-,994.6,993.9,-,9.45
24120,20190814,185,0.7,221,11.3,176,0.0,5.8,4.7,83.0,11.1,2.7,-,-,-,-,-,-,1010.2,1009.5,-,8.90
24120,20190815,24,0.5,81,6.2,181,0.0,4.0,3.8,97.0,12.8,-2.5,-,-,-,-,-,-,1017.2,1016.4,-,10.16
24120,20190816,10,1.5,299,8.8,197,4.8,5.5,4.7,88.0,16.2,3.6,-,-,-,-,-,-,1007.3,1006.6,-,5.34
24120,20190817,270,2.7,195,11.3,226,3.2,5.9,5.6,95.0,8.5,5.4,-,-,-,-,-,-,1008.6,1007.9,-,4.32
24120,20190818,229,1.6,180,7.2,189,0.0,3.5,3.3,96.0,12.2,-0.2,-,-,-,-,-,-,1028.3,1027.5,-,9.70
24120,20190819,27,2.6,51,9.8,241,0.0,6.3,4.0,66.0,11.0,1.6,-,-,-,-,-,-,1023.3,1022.5,-,11.26
24120,20190820,7,3.3,91,8.8,216,0.0,10.4,6.0,46.0,14.3,1.0,-,-,-,-,-,-,1003.8,1003.1,-,4.26
24120,20190821,246,2.7,90,7.7,231,0.0,8.3,7.6,90.0,14.4,7.7,-,-,-,-,-,-,994.7,994.0,-,10.73
24120,20190822,222,1.8,79,7.2,103,0.0,6.6,6.3,95.0,16.6,6.5,-,-,-,-,-,-,983.6,982.9,-,9.42
24120,20190823,220,1.7,207,9.8,269,0.0,11.5,7.8,56.0,15.9,3.3,-,-,-,-,-,-,991.7,991.0,-,10.40
24120,20190824,290,1.1,81,8.2,170,0.0,8.5,8.1,94.0,15.2,3.0,-,-,-,-,-,-,1006.1,1005.4,-,12.54
24120,20190825,296,0.4,256,9.3,132,0.0,8.0,6.9,84.0,19.7,2.7,-,-,-,-,-,-,1003.1,1002.4,-,9.62
24120,20190826,223,2.0,160,10.3,217,1.4,11.6,8.4,62.0,14.1,4.9,-,-,-,-,-,-,997.2,996.5,-,8.20
24120,20190827,251,1.0,259,5.7,149,0.0,6.2,5.8,94.0,14.8,0.0,-,-,-,-,-,-,1016.3,1015.6,-,12.87
24120,20190828,325,0.8,70,7.2,119,0.0,8.4,7.7,90.0,16.3,0.7,-,-,-,-,-,-,1017.0,1016.3,-,13.62
24120,20190829,69,0.7,234,11.8,180,0.0,12.7,8.7,55.0,19.1,2.3,-,-,-,-,-,-,1009.2,1008.5,-,7.63
24120,20190830,340,0.9,39,5.7,135,0.0,8.2,7.6,92.0,16.4,1.4,-,-,-,-,-,-,1018.7,1018.0,-,13.78
24120,20190831,309,0.4,168,5.1,116,0.0,6.6,5.1,78.0,19.3,0.8,-,-,-,-,-,-,1022.7,1022.0,-,12.71
24120,20190901,315,0.3,228,10.3,181,0.0,11.1,8.2,65.0,22.0,1.3,-,-,-,-,-,-,1022.5,1021.8,-,14.36
24120,20190902,62,1.7,23,11.3,268,0.0,10.7,8.8,76.0,15.7,3.7,-,-,-,-,-,-,1022.2,1021.5,-,14.39
24120,20190903,224,1.6,102,8.2,189,0.0,9.5,8.8,90.0,16.8,4.8,-,-,-,-,-,-,1018.6,1017.9,-,12.74
24120,20190904,64,4.0,30,10.3,271,12.8,10.6,10.0,92.0,11.2,7.5,-,-,-,-,-,-,1011.1,1010.4,-,2.34
24120,20190905,218,4.0,214,11.8,353,5.4,9.9,9.8,99.0,10.7,8.8,-,-,-,-,-,-,997.0,996.3,-,3.61
24120,20190906,225,4.8,226,15.4,380,7.0,7.9,7.6,95.0,9.3,7.6,-,-,-,-,-,-,995.0,994.3,-,3.07
24120,20190907,216,1.6,218,9.3,139,0.0,6.6,4.5,69.0,12.0,3.1,-,-,-,-,-,-,1007.0,1006.3,-,13.06
24120,20190908,220,1.8,199,7.2,175,0.2,3.8,3.3,92.0,9.3,-0.8,-,-,-,-,-,-,1006.2,1005.5,-,6.41
24120,20190909,214,1.7,55,7.2,178,0.0,5.9,4.1,72.0,10.0,3.3,-,-,-,-,-,-,1009.4,1008.7,-,8.68
24120,20190910,10,2.6,43,11.3,279,0.0,7.9,5.0,60.0,11.7,2.8,-,-,-,-,-,-,1007.1,1006.4,-,15.67
24120,20190911,265,2.5,202,9.8,178,0.0,6.9,5.4,78.0,13.4,1.5,-,-,-,-,-,-,1009.8,1009.1,-,12.81
24120,20190912,51,1.1,261,10.8,225,0.0,10.7,7.8,64.0,21.3,0.9,-,-,-,-,-,-,1008.3,1007.6,-,12.66
24120,20190913,337,4.0,339,10.3,195,3.8,14.6,9.6,48.0,17.8,9.9,-,-,-,-,-,-,1001.3,1000.6,-,5.91
24120,20190914,89,2.9,121,8.2,214,13.4,7.6,7.3,96.0,9.9,6.0,-,-,-,-,-,-,1013.5,1012.8,-,2.96
24120,20190915,236,3.7,134,7.7,180,0.2,8.8,8.7,98.0,15.2,7.4,-,-,-,-,-,-,1007.0,1006.3,-,12.07
24120,20190916,108,0.7,316,12.4,294,0.0,15.1,9.5,43.0,20.3,4.8,-,-,-,-,-,-,1006.2,1005.5,-,13.26
24120,20190917,255,3.7,265,13.9,216,0.0,14.3,7.6,31.0,18.4,10.4,-,-,-,-,-,-,1008.4,1007.7,-,16.52
24120,20190918,17,2.5,66,6.2,132,0.0,10.4,6.2,48.0,14.5,3.3,-,-,-,-,-,-,1029.1,1028.4,-,17.58
24120,20190919,257,1.0,70,8.8,189,0.0,10.4,7.3,61.0,16.3,0.4,-,-,-,-,-,-,1033.3,1032.6,-,17.94
24120,20190920,228,2.9,214,7.7,187,0.0,13.0,9.5,60.0,16.2,3.3,-,-,-,-,-,-,1038.7,1038.0,-,14.10
24120,20190921,62,2.6,45,8.2,265,0.0,11.0,9.4,80.0,16.2,7.0,-,-,-,-,-,-,1037.0,1036.3,-,17.33
24120,20190922,47,2.7,57,9.8,212,0.0,10.4,9.1,83.0,14.2,9.2,-,-,-,-,-,-,1029.9,1029.2,-,8.73
24120,20190923,80,1.7,312,11.3,246,0.0,14.1,8.9,45.0,21.9,4.3,-,-,-,-,-,-,1008.7,1008.0,-,9.09
24120,20190924,223,2.5,232,8.8,136,4.4,12.8,9.5,62.0,17.3,5.7,-,-,-,-,-,-,1000.4,999.7,-,15.24
24120,20190925,52,1.8,181,14.9,237,4.4,10.9,8.6,71.0,16.9,1.1,-,-,-,-,-,-,993.7,993.0,-,12.42
24120,20190926,359,1.0,261,11.8,273,0.0,8.3,4.8,53.0,19.0,-0.6,-,-,-,-,-,-,1000.4,999.7,-,19.36
24120,20190927,323,0.6,64,7.7,175,0.0,10.6,8.0,68.0,16.3,6.5,-,-,-,-,-,-,1007.7,1007.0,-,16.08
24120,20190928,239,1.0,293,12.9,225,0.0,14.3,9.8,52.0,21.0,5.0,-,-,-,-,-,-,1007.3,1006.6,-,11.14
24120,20190929,74,1.4,317,11.3,218,0.0,15.1,10.2,50.0,25.8,6.5,-,-,-,-,-,-,1007.9,1007.2,-,19.75
24120,20190930,44,1.9,213,11.8,284,1.4,16.3,11.2,50.0,18.3,13.5,-,-,-,-,-,-,995.7,995.0,-,8.10
24120,20191001,239,2.6,224,10.3,215,0.8,5.0,4.6,93.0,12.4,4.6,-,-,-,-,-,-,1009.5,1008.8,-,15.17
24120,20191002,53,1.3,224,16.5,366,6.2,12.2,7.5,46.0,12.2,4.6,-,-,-,-,-,-,999.4,998.7,-,10.38
24120,20191003,251,1.4,209,11.8,153,0.0,7.0,4.7,67.0,13.1,3.2,-,-,-,-,-,-,1016.0,1015.3,-,14.99
24120,20191004,33,2.5,61,9.3,243,0.0,8.2,5.6,64.0,14.8,0.2,-,-,-,-,-,-,1014.2,1013.5,-,19.91
24120,20191005,198,5.6,186,14.4,196,1.4,9.5,7.0,67.0,10.6,7.9,-,-,-,-,-,-,1005.3,1004.6,-,7.81
24120,20191006,38,1.7,53,10.8,292,0.0,7.9,5.4,65.0,13.7,0.8,-,-,-,-,-,-,1022.1,1021.4,-,21.50
24120,20191007,69,3.0,71,7.7,149,0.0,11.8,9.3,70.0,19.4,7.8,-,-,-,-,-,-,1015.5,1014.8,-,21.97
24120,20191008,224,0.9,307,6.7,166,0.0,13.2,9.8,62.0,24.0,8.0,-,-,-,-,-,-,1012.1,1011.4,-,12.95
24120,20191009,229,3.2,266,11.3,186,0.0,12.8,10.7,76.0,22.4,11.9,-,-,-,-,-,-,1013.3,1012.6,-,10.93
24120,20191010,86,1.7,221,7.7,236,0.0,15.6,10.8,51.0,19.9,12.8,-,-,-,-,-,-,1009.5,1008.8,-,10.18
24120,20191011,224,1.9,205,8.2,184,0.6,11.2,10.0,85.0,18.0,9.8,-,-,-,-,-,-,1010.3,1009.6,-,10.89
24120,20191012,222,2.6,164,9.3,296,0.2,9.6,9.4,97.0,14.3,8.7,-,-,-,-,-,-,1018.3,1017.6,-,16.60
24120,20191013,217,2.6,71,7.2,247,0.0,9.6,8.1,80.0,17.3,7.0,-,-,-,-,-,-,1022.4,1021.7,-,13.81
24120,20191014,37,3.2,19,8.2,276,2.2,10.5,9.3,85.0,13.7,9.3,-,-,-,-,-,-,1020.4,1019.7,-,12.80
24120,20191015,70,3.8,76,10.3,253,4.4,11.8,10.0,78.0,14.9,9.7,-,-,-,-,-,-,1015.6,1014.9,-,15.61
24120,20191016,223,1.9,136,7.2,167,0.0,10.5,10.3,97.0,16.3,9.3,-,-,-,-,-,-,1009.2,1008.5,-,13.59
24120,20191017,215,1.9,52,7.2,166,9.6,11.5,10.5,87.0,17.3,6.2,-,-,-,-,-,-,1008.3,1007.6,-,16.84
24120,20191018,256,1.5,79,9.3,205,12.2,8.3,8.2,98.0,11.3,7.9,-,-,-,-,-,-,1014.2,1013.5,-,3.01
24120,20191019,227,2.5,224,8.2,179,0.0,10.5,9.5,87.0,20.1,5.7,-,-,-,-,-,-,1001.5,1000.8,-,22.53
24120,20191020,54,2.9,272,10.3,239,0.0,14.8,11.0,60.0,21.4,8.3,-,-,-,-,-,-,1012.1,1011.4,-,21.21
24120,20191021,345,2.7,200,13.4,233,0.0,15.6,10.5,49.0,17.3,11.5,-,-,-,-,-,-,999.8,999.1,-,14.40
24120,20191022,29,0.5,45,10.8,290,6.4,10.5,7.7,65.0,15.4,4.5,-,-,-,-,-,-,1001.9,1001.2,-,13.64
24120,20191023,226,2.9,218,13.9,256,1.2,6.5,5.1,79.0,15.4,5.0,-,-,-,-,-,-,1006.6,1005.9,-,19.93
24120,20191024,218,2.4,186,14.4,197,8.0,14.4,9.8,51.0,15.1,5.9,-,-,-,-,-,-,997.1,996.4,-,11.17
24120,20191025,234,2.6,209,12.4,252,0.0,9.8,7.8,74.0,14.2,2.0,-,-,-,-,-,-,1006.8,1006.1,-,21.70
24120,20191026,58,3.9,73,10.8,243,0.0,12.4,10.0,72.0,22.2,7.1,-,-,-,-,-,-,1008.7,1008.0,-,25.69
24120,20191027,322,3.6,320,14.9,280,0.0,21.6,13.0,31.0,24.0,9.3,-,-,-,-,-,-,1003.4,1002.7,-,15.75
24120,20191028,309,1.5,271,8.8,189,0.0,16.7,10.9,44.0,23.7,7.7,-,-,-,-,-,-,1007.1,1006.4,-,24.44
