Date,Daily Average NO2 (ug/m3),Daily Average O3 (ug/m3),Daily Average CO (mg/m3),Daily Average PM2.5 (ug/m3),Daily Average PM10 (ug/m3),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),lightCount,heavyCount
2020-12-20,3.9935000000000005,19.330208333333335,0.07165217391304347,3.595458333333333,10.657416666666666,355,2.5,345,8.8,234,0.0,18.1,15.1,71.0,22.9,15.4,12.5,-,18.5,18.6,-,17.2,1016.5,1010.6,5.5,20.55,8784.664319248826,411.17816091954023
2020-12-21,11.641,11.685541666666666,0.11004347826086958,4.686833333333333,7.658625,274,2.6,264,6.2,166,0.0,16.3,14.8,84.0,20.0,13.9,12.5,-,19.1,19.3,-,17.2,1019.1,1013.1,0.4,11.63,8937.092165898617,409.6043956043956
2020-12-22,8.890916666666667,16.824208333333335,0.12127272727272728,5.15875,8.382083333333334,13,3.3,336,13.4,261,5.6,18.5,16.0,76.0,20.0,13.4,9.7,-,18.1,18.6,-,17.3,1012.5,1006.6,0.3,9.61,9094.574660633483,347.63157894736844
2020-12-23,7.378458333333334,17.700916666666668,0.10931818181818181,3.34125,5.150666666666667,357,1.4,343,10.8,345,20.6,17.0,14.4,74.0,19.6,15.4,13.7,-,17.9,18.3,-,17.4,1008.5,1002.6,0.0,9.13,7909.87556561086,229.43684210526317
2020-12-24,4.811458333333333,21.65025,0.09782608695652174,3.5286666666666666,11.857750000000001,335,3.3,312,16.0,234,0.0,18.2,16.1,79.0,20.1,16.0,15.3,-,17.5,17.9,-,17.4,995.2,989.4,3.7,18.22,5755.9276018099545,72.29473684210527
2020-12-25,3.502666666666667,16.723916666666668,0.09021739130434783,4.759458333333334,9.513375,253,2.7,293,7.2,240,1.6,16.7,15.2,84.0,20.6,11.7,8.3,-,17.7,18.1,-,17.4,1005.7,999.8,6.9,18.59,5974.260180995475,131.06842105263158
2020-12-26,2.411,15.656541666666667,0.06252173913043478,5.600791666666667,12.776333333333334,242,5.6,207,13.9,273,1.4,12.7,11.7,88.0,15.9,12.6,10.0,-,17.1,18.0,-,17.4,1007.7,1001.7,1.9,15.26,5880.404977375566,138.33157894736843
2020-12-27,1.793875,15.862833333333334,0.042043478260869564,4.3965000000000005,11.144374999999998,179,2.9,201,10.8,196,15.2,10.8,9.0,78.0,13.6,9.3,8.0,-,15.6,16.9,-,17.4,1016.2,1010.1,2.2,13.68,5876.025114155251,163.56451612903226
2020-12-28,2.14275,15.848291666666666,0.04308695652173913,4.560708333333333,13.667916666666668,235,3.2,150,11.8,180,0.0,11.3,9.6,79.0,15.4,8.3,6.1,-,14.6,15.9,-,17.4,1018.0,1011.9,4.8,18.24,6605.824200913242,239.09139784946237
2020-12-29,2.8906666666666667,14.102208333333332,0.051130434782608696,2.751041666666667,9.685875000000001,58,0.7,214,9.8,196,0.0,10.2,8.9,83.0,17.9,3.7,0.1,-,14.0,15.3,-,17.3,1016.8,1010.7,8.8,23.16,6891.264840182648,263.7956989247312
2020-12-30,3.547041666666667,11.937666666666667,0.06530434782608696,3.0100416666666665,7.3297083333333335,82,0.7,246,9.8,282,0.0,13.5,11.6,78.0,20.6,8.8,6.2,-,15.8,16.5,-,17.2,1019.9,1013.8,11.2,30.85,6673.440639269406,221.63978494623655
2020-12-31,4.257000000000001,13.236333333333334,0.08882608695652175,4.1812,13.931708333333333,123,2.3,139,8.8,152,0.0,15.3,11.8,63.0,21.8,12.9,9.3,-,17.6,17.9,-,17.1,1023.1,1017.1,9.8,24.10,5380.068493150685,109.74193548387096
2021-01-01,4.741583333333334,14.723916666666668,0.08504545454545455,3.0557391304347825,10.981083333333332,79,0.4,356,10.3,273,0.0,15.4,13.6,81.0,21.4,7.5,3.5,-,16.7,17.4,-,17.1,1016.5,1010.5,12.5,29.03,5660.920091324201,137.1236559139785
2021-01-02,4.559333333333333,17.35654166666667,0.09363636363636364,3.032625,5.743458333333333,14,2.0,8,10.3,247,4.4,19.1,16.0,71.0,24.1,15.4,13.6,-,19.0,18.9,-,17.2,1012.4,1006.5,5.9,22.30,5775.253424657534,134.3494623655914
2021-01-03,2.5875833333333333,16.371583333333334,0.0720909090909091,2.9956666666666667,6.045750000000001,23,2.5,340,10.3,317,0.2,17.0,14.7,77.0,22.2,14.3,12.1,-,18.2,18.9,-,17.3,1016.0,1010.0,4.3,17.24,5607.0851648351645,145.20535714285714
2021-01-04,3.3673333333333333,15.042458333333334,0.06509090909090909,3.8865833333333337,10.215333333333334,309,4.2,311,13.9,214,0.0,17.2,14.6,74.0,21.3,14.3,9.8,-,17.6,18.3,-,17.4,1019.1,1013.1,8.6,24.39,7078.815068493151,276.005376344086
2021-01-05,8.236541666666666,11.38825,0.09913636363636363,2.2055416666666665,8.314583333333333,100,0.5,295,10.3,285,0.0,15.5,13.4,78.0,23.9,7.8,3.2,-,16.9,17.7,-,17.5,1020.7,1014.7,10.5,27.96,7360.28801843318,336.1666666666667
2021-01-06,6.522749999999999,11.607375,0.11581818181818182,6.9751666666666665,10.84175,4,3.3,321,9.8,272,0.0,20.4,16.8,68.0,24.6,15.5,16.4,-,20.1,19.7,-,17.6,1016.3,1010.4,9.8,27.60,7334.3607305936075,337.58947368421053
2021-01-07,3.9905000000000004,15.467458333333333,0.105,3.394083333333333,8.492208333333332,340,3.3,284,13.4,260,0.8,19.8,17.3,77.0,21.8,17.5,13.3,-,19.9,20.2,-,17.6,1008.4,1002.5,1.3,11.62,7484.070776255708,324.08947368421053
2021-01-08,5.295208333333333,14.926541666666667,0.09299999999999999,5.159916666666667,11.807375,48,1.1,149,10.3,219,1.4,17.6,16.1,85.0,19.8,12.4,8.9,-,18.2,19.0,-,17.8,1005.7,999.8,2.4,15.49,7054.541095890411,221.9
2021-01-09,4.743333333333333,15.362875,0.08322727272727272,7.247416666666666,17.791541666666667,74,0.8,275,7.7,153,0.0,15.1,12.0,67.0,22.2,11.2,9.1,-,17.7,18.5,-,17.9,1011.0,1005.0,6.9,20.50,6284.936073059361,155.77894736842106
2021-01-10,4.949333333333334,13.162708333333333,0.09872727272727273,6.497583333333334,18.355083333333333,5,3.2,348,13.9,378,0.0,17.8,14.8,71.0,22.4,13.8,9.7,-,19.1,19.4,-,17.9,1011.7,1005.8,8.7,25.70,7609.598173515982,345.2842105263158
2021-01-11,6.868217391304348,10.56625,0.09286363636363637,8.868791666666667,18.353458333333332,162,0.7,19,7.7,149,0.0,18.4,15.0,68.0,21.2,11.0,6.7,-,18.5,18.8,-,17.9,1014.7,1008.8,6.9,16.85,8032.442922374429,398.0
2021-01-12,9.094416666666666,13.862250000000001,0.11959090909090908,5.513333333333333,13.120791666666667,68,0.7,272,5.7,115,0.0,17.8,15.2,74.0,25.1,9.9,5.9,-,17.6,18.1,-,18.0,1020.9,1014.9,9.0,21.35,8297.01598173516,419.7315789473684
2021-01-13,8.7745,17.127083333333335,0.10504545454545454,6.041291666666667,12.652833333333334,70,0.5,266,9.3,176,0.0,17.6,15.6,80.0,25.2,9.8,6.1,-,18.2,18.7,-,18.0,1021.8,1015.8,13.6,28.75,8475.673515981734,417.2473684210526
2021-01-14,9.958166666666667,13.297125,0.11181818181818182,5.6245416666666666,10.293,213,0.4,235,9.3,170,0.0,17.4,15.2,78.0,25.6,10.2,5.7,-,18.8,19.3,-,18.0,1017.5,1011.5,13.7,30.28,8721.917808219177,421.46315789473687
2021-01-15,11.283583333333333,10.579625,0.15068181818181817,7.904,12.952666666666666,236,0.5,275,8.8,231,0.0,17.4,15.6,82.0,26.1,10.9,7.4,-,19.6,20.1,-,18.1,1013.5,1007.6,13.1,30.32,7747.392694063927,234.74736842105264
2021-01-16,9.254791666666668,15.263708333333334,0.12009090909090908,6.014625,14.157166666666667,46,0.3,349,9.8,275,0.0,16.6,15.0,83.0,24.8,11.4,6.5,-,19.6,20.4,-,18.2,1010.5,1004.6,7.4,21.96,6433.488372093023,165.8842105263158
2021-01-17,2.6934583333333335,17.127458333333333,0.22954545454545452,4.805791666666667,14.754624999999999,353,5.1,344,19.0,621,6.8,18.7,15.9,73.0,21.2,16.6,16.0,-,20.5,21.0,-,18.3,1003.2,997.3,4.4,14.37,7894.841121495327,380.9157894736842
2021-01-18,4.031541666666667,16.237958333333335,0.20886363636363636,8.7135,22.396,318,6.8,292,18.0,607,0.6,17.2,13.1,60.0,19.9,15.3,12.5,-,16.9,18.4,-,18.4,999.9,994.0,10.4,28.68,8021.548469387755,410.46774193548384
2021-01-19,3.327,16.096625,0.3116,8.363041666666666,22.75283333333333,320,6.4,333,26.8,673,5.6,18.1,15.1,71.0,20.5,15.8,13.2,-,17.9,18.8,-,18.4,1000.0,994.2,4.1,14.45,7437.928104575163,428.3010752688172
2021-01-20,4.7078750000000005,16.02766666666667,0.15668181818181817,6.841291666666667,16.916416666666667,316,5.7,306,19.0,596,0.0,14.4,10.8,61.0,17.0,12.6,9.6,-,15.2,17.2,-,18.5,995.1,989.2,8.7,24.49,8490.055,436.1505376344086
2021-01-21,5.739249999999999,13.487708333333332,0.1930909090909091,4.8862499999999995,16.139666666666667,310,7.8,298,20.6,354,0.0,14.8,11.7,67.0,19.4,12.7,9.5,-,15.4,16.8,-,18.4,995.9,990.0,5.5,20.49,8890.0,435.39784946236557
2021-01-22,10.59175,8.416416666666667,0.20713636363636365,5.076208333333333,11.555749999999998,104,0.7,20,11.3,348,0.0,13.7,11.7,77.0,20.9,5.9,1.1,-,15.2,16.6,-,18.3,1007.7,1001.7,12.9,28.56,7398.042056074766,227.09677419354838
2021-01-23,3.8157083333333333,12.912708333333335,0.19254545454545455,5.4005833333333335,15.092291666666666,339,4.7,344,15.4,375,2.8,16.5,13.6,71.0,19.0,13.7,9.9,-,17.5,18.2,-,18.2,1010.5,1004.6,0.9,10.17,7097.479166666667,170.05789473684212
2021-01-24,4.231958333333333,14.407333333333334,0.192,10.135583333333333,21.5235,353,4.7,344,14.4,450,0.0,18.0,15.4,75.0,21.3,16.2,14.3,-,17.4,18.0,-,18.1,1007.2,1001.3,10.6,26.74,6537.666666666667,197.89473684210526
2021-01-25,5.945333333333333,11.718708333333334,0.1801818181818182,11.15725,24.94620833333333,44,4.2,11,16.5,328,0.0,18.0,14.7,68.0,24.7,14.9,11.6,-,17.1,17.8,-,18.1,1008.8,1002.9,13.1,28.66,8442.31712962963,439.15263157894736
2021-01-26,9.317,11.21125,0.24563636363636362,7.721333333333334,15.667625000000001,128,0.9,346,8.8,211,0.0,20.2,17.1,72.0,28.5,12.7,8.1,-,18.6,18.8,-,18.0,1012.2,1006.3,13.4,29.24,8645.881944444445,436.2368421052632
2021-01-27,6.180173913043478,12.659545454545453,0.23463157894736844,6.0653749999999995,11.028666666666666,92,0.5,351,11.8,447,0.0,19.1,16.9,79.0,28.3,10.8,6.5,-,19.0,19.5,-,18.1,1013.0,1007.1,13.1,29.45,8561.004901960785,444.0210526315789
2021-01-28,6.206458333333334,14.402208333333334,0.20104545454545455,6.314541666666667,14.948666666666668,316,4.9,340,19.6,304,3.0,18.0,16.6,86.0,21.0,16.8,14.2,-,19.5,20.2,-,18.1,1006.2,1000.3,2.7,11.81,8831.747685185184,422.0052631578947
2021-01-29,4.891708333333333,13.809,0.1265909090909091,5.11075,14.567875,228,2.0,204,13.9,297,0.6,12.0,10.0,76.0,17.0,9.7,6.6,-,16.0,17.9,-,18.3,1013.3,1007.3,8.1,21.83,7830.819444444444,256.9157894736842
2021-01-30,3.4194999999999998,13.196416666666666,0.1285909090909091,5.375624999999999,14.415958333333334,194,2.4,152,13.4,255,0.0,13.8,10.6,65.0,18.3,10.1,6.5,-,16.0,17.4,-,18.3,1021.0,1014.9,9.1,24.34,7244.06712962963,189.55263157894737
2021-01-31,7.1066666666666665,10.32475,0.1887727272727273,2.9615833333333335,7.486791666666666,154,0.7,255,6.7,127,0.0,12.3,10.2,75.0,23.2,5.9,0.4,-,15.2,16.9,-,18.2,1024.8,1018.7,13.3,29.69,8174.502793296089,381.0689655172414
2021-02-01,10.710416666666667,11.444208333333334,0.19736363636363635,4.012208333333334,8.438625,127,0.5,251,9.8,218,0.0,13.3,11.8,83.0,24.5,6.4,0.8,-,16.2,17.7,-,18.2,1022.0,1015.9,13.1,29.24,8232.023474178404,401.39130434782606
2021-02-02,11.993666666666668,8.887791666666667,0.22313636363636363,5.089583333333334,10.049,155,0.4,257,8.8,168,0.0,15.6,12.8,71.0,25.8,7.5,1.5,-,16.9,18.2,-,18.1,1020.6,1014.6,13.2,28.75,8521.258064516129,434.8723404255319
2021-02-03,11.402333333333333,12.358083333333333,0.2160434782608696,4.96375,12.231333333333334,113,0.4,238,9.3,224,0.0,14.4,12.0,74.0,25.6,6.9,1.3,-,17.2,18.6,-,18.2,1017.6,1011.6,13.2,28.51,8820.009756097561,424.25531914893617
2021-02-04,4.851041666666666,14.079041666666667,0.14495652173913043,7.82125,23.988249999999997,162,3.2,185,14.9,304,0.0,16.4,12.5,61.0,18.9,9.5,4.8,-,18.6,19.4,-,18.2,1023.4,1017.4,12.0,25.47,8754.42723004695,427.86170212765956
2021-02-05,4.894958333333333,12.701083333333335,0.14373913043478262,5.476708333333334,17.291291666666666,210,1.4,164,8.8,200,0.0,13.6,11.2,73.0,17.9,10.3,5.0,-,17.4,18.7,-,18.3,1023.9,1017.8,2.8,14.81,7638.62676056338,225.02659574468086
2021-02-06,4.994416666666667,10.603458333333334,0.18573913043478263,2.3764583333333333,5.240125,101,1.1,150,10.3,178,0.0,15.2,12.3,69.0,20.1,13.0,11.0,-,17.8,18.6,-,18.3,1023.2,1017.2,2.9,16.12,7019.636150234742,172.36702127659575
2021-02-07,5.998541666666667,12.812291666666667,0.18343478260869567,2.3844583333333333,6.598833333333334,109,0.4,257,8.2,159,0.0,13.8,11.8,78.0,25.7,7.6,2.2,-,16.0,17.5,-,18.3,1019.7,1013.7,12.6,26.97,6411.18544600939,205.85638297872342
2021-02-08,4.157375,17.797,0.20286956521739133,5.017666666666667,11.227125000000001,214,1.1,307,12.4,342,0.0,18.8,16.2,75.0,22.9,9.1,4.7,-,17.8,18.7,-,18.2,1014.7,1008.8,9.0,22.33,8250.913145539906,395.76063829787233
2021-02-09,7.392500000000001,15.66975,0.19826086956521738,4.4290416666666665,13.41325,5,4.6,347,14.9,421,12.8,19.0,15.7,69.0,25.1,16.1,11.5,-,19.1,19.5,-,18.2,1007.2,1001.3,2.9,13.86,8306.424882629108,431.42021276595744
2021-02-10,6.401416666666666,14.746666666666668,0.16569565217391305,4.014291666666667,9.750708333333334,323,4.0,286,14.4,359,3.8,17.4,16.4,90.0,19.5,17.0,16.4,-,18.8,19.4,-,18.2,999.1,993.2,6.0,18.18,8612.745283018869,443.3085106382979
2021-02-11,6.050999999999999,12.978666666666667,0.13404347826086957,6.5058333333333325,17.332208333333334,334,3.7,327,15.4,362,0.0,17.0,13.4,64.0,20.3,13.4,9.0,-,15.9,17.5,-,18.2,1005.1,999.2,11.7,28.23,8879.474056603774,428.92021276595744
2021-02-12,6.575958333333333,11.608416666666665,0.14856521739130435,7.78625,22.328625000000002,156,0.9,143,9.8,147,0.4,13.7,11.8,78.0,20.8,8.1,3.8,-,15.4,17.0,-,18.3,1011.2,1005.2,8.0,18.10,8176.417452830188,248.3244680851064
2021-02-13,8.550541666666666,10.342833333333333,0.2012608695652174,5.545333333333333,12.050624999999998,128,0.6,352,9.8,176,0.0,12.2,11.4,90.0,24.5,6.5,1.4,-,14.8,16.6,-,18.2,1018.9,1012.8,10.4,23.10,7290.530952380952,195.15425531914894
2021-02-14,6.401125,14.327,0.1658695652173913,3.012833333333333,7.147083333333334,324,1.1,359,9.3,165,0.0,16.9,14.5,76.0,23.3,10.6,6.5,-,16.4,17.7,-,18.2,1019.4,1013.4,7.3,18.83,7553.919047619048,395.5652173913044
2021-02-15,12.3895,11.874875000000001,0.20182608695652177,4.346041666666666,9.929583333333333,72,0.1,258,7.2,322,13.6,13.5,12.6,89.0,24.1,8.8,3.7,-,15.8,17.3,-,18.2,1014.4,1008.4,2.4,10.46,7420.88679245283,370.968085106383
2021-02-16,3.567458333333333,15.103541666666667,0.10195652173913045,7.7305,21.27325,180,4.9,202,15.4,390,0.8,14.2,12.8,84.0,16.8,13.5,13.3,-,16.6,17.6,-,18.1,1014.8,1008.8,2.2,10.18,7905.877358490566,414.74468085106383
2021-02-17,5.31475,14.599166666666667,0.07739130434782608,6.781291666666667,17.690833333333334,159,4.4,200,11.3,194,0.0,14.4,9.9,52.0,17.9,9.9,4.9,-,14.1,15.9,-,18.1,1025.8,1019.7,9.5,20.52,8457.252358490567,442.1329787234043
2021-02-18,10.463875,9.6285,0.16365217391304346,5.261041666666666,10.324333333333334,169,0.3,247,8.2,166,0.0,9.5,8.7,89.0,21.1,3.4,-1.8,-,12.8,15.0,-,18.0,1033.3,1027.1,12.6,26.56,8834.155660377359,443.6063829787234
2021-02-19,12.366708333333333,10.710125,0.1915217391304348,5.351875,10.22025,143,0.6,11,7.7,131,0.0,10.5,9.7,90.0,24.8,4.4,-0.8,-,13.7,15.7,-,17.9,1031.1,1024.9,12.6,26.32,7875.320754716981,248.82978723404256
2021-02-20,8.460666666666667,12.052416666666666,0.17578260869565218,5.193041666666667,13.722333333333333,143,0.3,328,8.8,210,0.0,13.0,11.6,84.0,24.3,5.9,1.7,-,14.6,16.2,-,17.8,1025.3,1019.2,12.4,25.89,6959.537735849057,196.4787234042553
2021-02-21,5.909,14.424916666666666,0.15539130434782608,4.112708333333333,10.197625,151,0.9,342,10.8,207,0.0,16.7,14.2,75.0,25.2,7.2,1.8,-,15.7,17.1,-,17.8,1023.4,1017.4,10.9,25.67,7873.691037735849,398.3670212765957
2021-02-22,10.64725,16.971958333333333,0.17243478260869566,4.466625,8.927875,136,0.4,299,9.8,167,0.0,16.0,13.2,71.0,26.2,8.2,3.6,-,15.8,17.1,-,17.8,1024.1,1018.1,12.3,24.87,8295.782608695652,440.1808510638298
2021-02-23,9.74075,17.174791666666668,0.1793478260869565,4.422541666666667,11.382333333333333,87,0.5,335,12.9,271,0.0,13.9,13.1,91.0,25.4,8.6,4.5,-,16.0,17.6,-,17.8,1023.4,1017.3,10.2,22.39,8471.533492822966,449.781914893617
2021-02-24,6.817333333333333,19.561541666666667,0.15669565217391304,6.221652173913044,9.879833333333332,12,5.6,332,18.0,325,0.0,20.0,15.2,57.0,25.2,13.9,10.7,-,18.3,18.8,-,17.8,1019.9,1014.0,9.0,23.80,8437.695979899498,452.72872340425533
2021-02-25,12.968666666666666,14.850916666666665,0.23430434782608697,4.684083333333334,12.98625,77,0.7,274,7.2,197,0.0,20.0,16.4,67.0,22.5,17.6,15.2,-,19.2,19.4,-,17.9,1021.2,1015.3,0.0,5.88,8864.392344497608,450.4574468085106
2021-02-26,11.553130434782608,12.019363636363636,0.27790476190476193,5.577958333333334,8.613291666666667,285,0.6,247,7.7,147,0.0,16.2,15.5,92.0,26.4,15.2,15.2,-,18.2,18.7,-,18.0,1022.5,1016.5,9.4,21.51,8241.232057416268,249.47340425531914
2021-02-27,11.452583333333331,11.344333333333333,0.26260869565217393,5.74175,10.604458333333334,81,0.6,279,10.3,148,0.0,14.6,13.7,90.0,26.5,9.2,4.3,-,17.5,18.7,-,18.0,1018.7,1012.7,11.6,22.70,6864.437799043062,200.42021276595744
2021-02-28,14.858333333333334,13.051791666666666,0.25321739130434784,6.302041666666667,9.396541666666666,161,0.3,274,7.2,163,0.0,17.3,15.2,79.0,26.2,12.0,7.9,-,18.6,19.1,-,18.0,1016.3,1010.3,8.1,18.61,7595.479768786127,368.1896551724138
2021-03-01,12.935666666666668,10.228791666666666,0.24021739130434785,6.023833333333333,8.264625,72,2.2,346,6.7,133,0.0,17.5,15.6,81.0,26.2,13.5,10.1,-,18.6,19.4,-,18.1,1013.6,1007.7,4.1,14.16,7895.241626794258,425.38829787234044
2021-03-02,10.692375,13.361958333333334,0.21200000000000002,5.3152083333333335,9.344,170,0.7,329,11.3,328,0.0,17.5,16.2,87.0,24.3,14.3,11.6,-,18.6,19.5,-,18.2,1009.3,1003.4,7.1,18.03,8060.743961352657,436.40425531914894
2021-03-03,6.027869565217391,17.478916666666667,0.19978260869565218,3.9140416666666664,9.860958333333334,1,3.5,343,17.0,404,0.0,18.8,15.8,72.0,23.5,17.1,13.4,-,19.0,19.7,-,18.2,1004.2,998.3,5.0,18.20,8210.968899521531,438.1436170212766
2021-03-04,8.322541666666668,14.668916666666666,0.1823913043478261,6.385083333333333,16.472083333333334,332,2.4,318,11.8,369,0.0,17.9,15.1,73.0,22.6,16.9,12.8,-,18.6,19.5,-,18.3,1000.6,994.7,8.2,20.01,8405.145933014353,415.03723404255317
2021-03-05,6.023833333333333,17.317625,0.14,4.767125,10.939124999999999,329,4.6,334,14.9,461,0.6,16.9,12.9,61.0,20.8,14.8,9.6,-,17.5,18.8,-,18.3,999.5,993.6,10.6,22.78,7176.655502392345,215.5
2021-03-06,4.237583333333333,19.1385,0.16717391304347826,4.836458333333334,10.362833333333333,353,6.8,349,14.9,317,10.2,17.5,14.9,74.0,21.0,16.0,11.9,-,17.8,18.8,-,18.3,995.7,989.9,4.5,13.62,6576.736842105263,160.60638297872342
2021-03-07,5.113791666666667,17.69483333333333,0.14895652173913043,3.5838750000000004,7.045375,25,2.7,302,15.4,242,0.4,15.1,12.7,74.0,19.8,12.3,8.6,-,15.7,17.3,-,18.4,993.2,987.3,10.1,21.47,7890.260765550239,391.6648936170213
2021-03-08,7.662708333333334,15.031166666666666,0.1411304347826087,5.316083333333333,13.278791666666669,68,0.3,268,8.2,187,0.0,12.5,11.6,89.0,19.6,9.0,4.3,-,15.2,16.8,-,18.3,1006.2,1000.2,9.2,21.41,8290.157004830919,427.31382978723406
2021-03-09,10.35225,12.819,0.16895652173913045,5.558208333333333,13.060958333333334,200,0.5,308,10.3,298,0.0,13.4,11.5,78.0,21.6,10.4,6.2,-,16.2,17.6,-,18.2,1016.4,1010.4,9.6,21.18,8345.830917874397,418.1489361702128
2021-03-10,5.742125000000001,17.331374999999998,0.15695652173913044,4.88575,11.54175,335,3.7,323,13.4,327,17.8,17.2,14.1,69.0,19.8,13.4,14.1,-,17.2,18.2,-,18.2,1012.0,1006.1,2.0,8.27,8547.314634146342,423.04787234042556
2021-03-11,5.856625,16.41358333333333,0.13204347826086957,8.136958333333334,19.066708333333334,172,2.7,180,10.3,178,0.0,16.0,13.6,75.0,18.0,14.4,13.7,-,16.8,17.7,-,18.1,1017.0,1011.0,3.3,10.14,8922.78780487805,419.8989361702128
2021-03-12,7.248874999999999,18.292958333333335,0.12708695652173913,5.533333333333334,13.980125000000001,136,0.2,219,8.8,171,0.0,8.2,8.1,98.0,17.6,3.5,-0.4,-,12.6,15.4,-,18.2,1026.4,1020.2,5.9,12.85,7915.3634146341465,247.47340425531914
2021-03-13,11.750541666666669,13.265625,0.2022608695652174,4.595375,9.018916666666668,210,0.4,60,10.8,187,0.0,7.2,6.9,96.0,19.6,2.7,-2.1,-,11.5,14.4,-,18.1,1030.7,1024.4,10.2,20.88,7293.463414634146,193.0
2021-03-14,9.4705,15.399125,0.19017391304347825,4.236583333333333,7.56925,86,0.4,1,9.8,158,0.0,8.5,8.2,95.0,22.7,3.7,-1.5,-,12.0,14.5,-,17.9,1025.7,1019.5,11.5,21.85,8047.2835820895525,376.76666666666665
2021-03-15,8.167166666666667,21.888458333333332,0.15565217391304348,3.3360416666666666,8.62675,60,1.4,313,10.8,394,0.0,15.8,13.8,79.0,22.4,8.5,4.0,-,14.1,15.7,-,17.8,1021.1,1015.1,8.9,17.44,8250.844827586207,408.75
2021-03-16,6.53375,20.345761904761908,0.15177272727272728,5.950291666666666,14.538958333333333,334,5.5,313,14.9,256,1.8,17.9,14.9,71.0,19.8,15.8,13.0,-,16.7,17.1,-,17.6,1009.8,1003.9,2.4,7.22,8599.167487684728,436.5531914893617
2021-03-17,10.731913043478261,14.839083333333333,0.1559047619047619,7.615958333333334,17.171583333333334,49,0.8,169,10.8,265,0.0,8.8,8.4,94.0,20.4,3.8,-1.7,-,12.0,14.7,-,17.6,1021.3,1015.1,11.4,20.46,8755.751231527094,437.1968085106383
2021-03-18,7.527583333333333,16.504833333333334,0.09081818181818181,10.698166666666665,27.211583333333333,150,2.8,164,10.8,199,0.0,13.8,9.7,55.0,18.0,8.7,10.6,-,14.5,15.8,-,17.6,1033.6,1027.5,8.9,15.39,9141.316425120773,442.50531914893617
2021-03-19,12.276666666666666,13.235291666666667,0.1398695652173913,5.136041666666666,13.042875,90,0.5,151,8.8,132,0.0,6.9,6.4,93.0,20.3,2.3,-3.9,-,11.4,14.1,-,17.5,1035.2,1028.9,11.2,20.75,8069.729468599034,245.91489361702128
2021-03-20,8.178291666666667,15.795458333333334,0.11652173913043479,5.321458333333333,11.088541666666666,159,0.2,154,9.8,157,0.0,8.1,7.7,94.0,17.9,4.0,-1.0,-,12.4,14.5,-,17.4,1032.3,1026.1,3.5,9.20,7199.695652173913,194.86170212765958
2021-03-21,5.742166666666667,18.64425,0.11069565217391304,4.0473333333333334,9.493416666666667,71,0.4,205,7.7,145,0.0,14.2,11.5,70.0,18.6,8.1,8.4,-,14.5,15.3,-,17.3,1029.6,1023.5,3.3,10.00,8006.624390243903,385.94565217391306
2021-03-22,8.539958333333333,16.095458333333333,0.12191304347826086,3.7712083333333335,9.764458333333334,238,0.5,149,8.8,146,0.0,11.4,10.3,86.0,18.8,6.0,1.3,-,13.6,14.9,-,17.2,1029.1,1022.9,2.7,9.25,8294.19082125604,423.47340425531917
2021-03-23,11.446166666666668,12.568916666666667,0.18004347826086955,4.876625,7.697208333333333,187,1.2,258,6.7,114,0.0,13.4,11.9,83.0,20.8,11.4,8.4,-,14.9,15.7,-,17.1,1025.2,1019.1,5.4,13.94,8607.46618357488,440.6010638297872
2021-03-24,11.266375000000002,11.091583333333334,0.2018695652173913,4.146083333333333,8.624625,91,0.4,120,8.8,191,0.0,9.0,8.9,98.0,20.0,4.6,0.4,-,12.7,14.8,-,17.1,1019.2,1013.1,9.5,17.47,8694.82994923858,436.00531914893617
2021-03-25,12.023166666666667,13.528083333333333,0.19043478260869565,5.614666666666667,10.343625,176,0.8,56,9.3,170,0.0,12.7,11.6,87.0,20.6,9.0,6.0,-,15.0,16.0,-,17.0,1020.9,1014.8,9.7,16.09,9263.09090909091,428.3191489361702
2021-03-26,15.125916666666667,13.360666666666667,0.2673478260869565,4.8481250000000005,9.899958333333332,16,0.1,280,10.8,141,0.0,9.4,9.1,96.0,23.0,5.4,0.2,-,12.8,14.9,-,17.0,1024.8,1018.6,9.8,17.68,8096.160287081339,240.25
2021-03-27,6.9906250000000005,18.329375,0.19834782608695653,4.420583333333333,9.5385,125,0.8,5,10.3,259,0.0,13.4,13.1,96.0,22.9,8.4,3.6,-,13.9,15.4,-,17.0,1023.9,1017.8,8.5,17.13,7024.944976076555,191.7287234042553
2021-03-28,5.674833333333333,19.913625,0.18543478260869567,4.1941250000000005,13.591541666666666,6,3.4,12,11.3,315,0.4,18.0,13.9,61.0,22.6,13.4,10.7,-,16.5,16.8,-,17.0,1019.5,1013.5,3.3,10.72,8141.173913043478,382.4891304347826
